"word_combo","en_cue","en_target","type","cue_type","target_type","en_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"realizeunderstand","realize","understand","related","word","word",0.578579865114239,-0.423458076378927,0.56632530044052,0.0356045665854165,253,289,298,4,0.969798657718121,286,298,4,0.959731543624161,TRUE,TRUE,TRUE
"reasoncause","reason","cause","related","word","word",0.432893248153346,-0.436848857315535,0.66149154703581,0.0411030847793413,259,291,302,3,0.963576158940397,283,301,4,0.940199335548173,TRUE,TRUE,TRUE
"reasonelectricity","reason","electricity","unrelated","word","word",0.129513264752762,-0.43541001978685,0.476282315941402,0.0446079259417987,114,127,130,2,0.976923076923077,127,130,2,0.976923076923077,TRUE,TRUE,TRUE
"reasonshimt","reason","shimt","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rebeyoxygen","rebey","oxygen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rebeysnowwhere","rebey","snowwhere","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"recausebride","recause","bride","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"recausemagavail","recause","magavail","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"recepnessgranic","recepness","granic","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"recepnessteach","recepness","teach","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"receptioncute","reception","cute","unrelated","word","word",0.13663532142341,-0.495487466953907,0.739654713338202,0.047351540861742,244,275,292,3,0.941780821917808,277,291,4,0.951890034364261,TRUE,TRUE,TRUE
"receptionmosle","reception","mosle","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"receptionparty","reception","party","related","word","word",0.484677449636811,-0.50218115508369,0.600429986195503,0.038438591025312,244,283,291,3,0.972508591065292,278,291,3,0.9553264604811,TRUE,TRUE,TRUE
"recogmousdemonstration","recogmous","demonstration","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"recogmousfeti","recogmous","feti","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"recognizeautoly","recognize","autoly","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"recognizeeventually","recognize","eventually","unrelated","word","word",0.146207512958864,-0.359317873054652,0.713517577547292,0.0470479558059348,230,261,273,3,0.956043956043956,255,273,3,0.934065934065934,TRUE,TRUE,TRUE
"recognizeknew","recognize","knew","related","word","word",0.291363441630541,-0.412901496184279,0.831248018367059,0.0520547701017847,255,300,308,1,0.974025974025974,296,308,1,0.961038961038961,TRUE,TRUE,TRUE
"recordaneer","record","aneer","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"recordexercise","record","exercise","unrelated","word","word",0.0795055600490146,-0.37743356398886,0.65574836166119,0.0425954333748798,237,276,292,2,0.945205479452055,266,292,2,0.910958904109589,TRUE,TRUE,TRUE
"recordrecording","record","recording","related","word","word",0.60631371343429,-0.423983544721056,0.680812276758549,0.0416650347029539,267,298,312,3,0.955128205128205,297,313,2,0.94888178913738,TRUE,TRUE,TRUE
"recoverheal","recover","heal","related","word","word",0.509327964976828,-0.469650666847024,0.582313333060124,0.0362532445946818,258,300,307,6,0.977198697068404,295,308,5,0.957792207792208,TRUE,TRUE,TRUE
"recoverlegade","recover","legade","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"recoverlegend","recover","legend","unrelated","word","word",0.1197743194249,-0.437706484410164,0.727713569862276,0.0464919145817455,245,275,289,2,0.951557093425606,269,289,2,0.930795847750865,TRUE,TRUE,TRUE
"reddirector","red","director","unrelated","word","word",0.0402719284254914,-0.350282797822523,0.753884322443902,0.0478717023469141,248,277,280,4,0.989285714285714,264,279,5,0.946236559139785,TRUE,TRUE,TRUE
"redidnev","red","idnev","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"redyellow","red","yellow","related","word","word",0.79232224835585,-0.635823171024646,0.594596299160426,0.037987364116929,245,282,290,6,0.972413793103448,276,292,4,0.945205479452055,TRUE,TRUE,TRUE
"reenitmarried","reenit","married","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reenitoads","reenit","oads","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reenlesscomputer","reenless","computer","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reenlessubb","reenless","ubb","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reeycaptics","reey","captics","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reeywinter","reey","winter","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reflectionchase","reflection","chase","unrelated","word","word",0.123940637492599,-0.358560331499382,0.923913528550781,0.0580859458704483,253,289,295,4,0.979661016949153,285,295,4,0.966101694915254,TRUE,TRUE,TRUE
"reflectionmarjacking","reflection","marjacking","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reflectionmirror","reflection","mirror","related","word","word",0.618837432144747,-0.494080928998831,0.673752592754257,0.0406288100308181,275,310,317,5,0.977917981072555,305,316,6,0.965189873417722,TRUE,TRUE,TRUE
"reflesscheap","refless","cheap","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reflessfourha","refless","fourha","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"refugeefevir","refugee","fevir","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"refugeefugitive","refugee","fugitive","related","word","word",0.384098937359565,0.0368797521910509,0.964784404558111,0.0643189603038741,225,253,278,1,0.910071942446043,251,277,2,0.906137184115523,TRUE,TRUE,TRUE
"refugeeup","refugee","up","unrelated","word","word",0.13673890397973,-0.433287105236786,0.809627960099465,0.0522612601014852,240,272,288,1,0.944444444444444,255,287,2,0.888501742160279,TRUE,TRUE,TRUE
"refugelockelty","refuge","lockelty","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"refugeshelter","refuge","shelter","related","word","word",0.687687977022231,-0.29039469857869,0.611604809189667,0.0374998968732381,266,295,301,5,0.980066445182724,276,301,5,0.916943521594684,TRUE,TRUE,TRUE
"refugetelevision","refuge","television","unrelated","word","word",0.0118734936739241,-0.259610906300255,0.924727257027831,0.0584848869329578,250,272,280,5,0.971428571428571,253,282,3,0.897163120567376,TRUE,TRUE,TRUE
"refuseaccept","refuse","accept","related","word","word",0.583660362421915,-0.59172272853107,0.398643758375518,0.0476470424943006,70,74,76,0,0.973684210526316,73,76,0,0.960526315789474,TRUE,TRUE,TRUE
"refusehigh","refuse","high","unrelated","word","word",0.105386281727663,-0.48665757959747,0.737425559402696,0.04521446204115,266,299,306,5,0.977124183006536,288,307,4,0.938110749185668,TRUE,TRUE,TRUE
"refusesioning","refuse","sioning","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"regaliastroltion","regali","astroltion","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"regalicrime","regali","crime","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"regimentbattalion","regiment","battalion","related","word","word",0.742048577324955,0.623731719676239,1.29692398123437,0.104509112667388,154,184,321,3,0.573208722741433,237,317,7,0.747634069400631,TRUE,TRUE,TRUE
"regimentceivership","regiment","ceivership","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"regimentsit","regiment","sit","unrelated","word","word",0.0434153902924658,-0.346194715141191,0.810665100142223,0.0508656523107145,254,276,304,2,0.907894736842105,238,305,1,0.780327868852459,TRUE,TRUE,TRUE
"regionalcake","regional","cake","unrelated","word","word",0.0506346904727391,-0.467877727953362,0.665188058776133,0.0438612017093031,230,260,272,2,0.955882352941177,254,272,2,0.933823529411765,TRUE,TRUE,TRUE
"regionallatery","regional","latery","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"regionallocal","regional","local","related","word","word",0.53348207121582,-0.4005896167645,0.945565804936157,0.0615510912026722,236,270,276,4,0.978260869565217,259,275,5,0.941818181818182,TRUE,TRUE,TRUE
"regitorsbreakfast","regitors","breakfast","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"regitorskoam","regitors","koam","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"regreterliterature","regreter","literature","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"regretertwanty","regreter","twanty","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rehearsedsibilitycanina","rehearsedsibility","canina","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rehearsedsibilitypossibility","rehearsedsibility","possibility","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reitmeter","reit","meter","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reitstilily","reit","stilily","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"relalessdraw","relaless","draw","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"relalessrecommitter","relaless","recommitter","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"relationablesdust","relationables","dust","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"relationablesoctorius","relationables","octorius","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"relationshipfriendship","relationship","friendship","related","word","word",0.678282663706574,-0.396348415306596,0.809353462899982,0.0494391314251711,268,305,309,8,0.98705501618123,300,310,7,0.967741935483871,TRUE,TRUE,TRUE
"relationshipoil","relationship","oil","unrelated","word","word",0.140503213492873,-0.390455985342296,0.752513424846757,0.0471242186006719,255,284,299,2,0.949832775919732,290,300,1,0.966666666666667,TRUE,TRUE,TRUE
"relationshipprisuk","relationship","prisuk","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"relativecousin","relative","cousin","related","word","word",0.385069278440556,-0.390976030754855,0.70762344781734,0.042827319338108,273,306,310,2,0.987096774193548,304,308,4,0.987012987012987,TRUE,TRUE,TRUE
"relativepain","relative","pain","unrelated","word","word",0.117279684220348,-0.413748267509328,1.02251102705205,0.0651929219698867,246,279,289,5,0.965397923875433,266,290,4,0.917241379310345,TRUE,TRUE,TRUE
"relativetwight","relative","twight","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reltalchun","reltal","chun","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reltalhorrible","reltal","horrible","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"remandaldriver","remandal","driver","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"remandalmeau","remandal","meau","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rengchildlion","reng","childlion","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rengowner","reng","owner","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"renoseanimal","renose","animal","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"renosehuers","renose","huers","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reoggeecogi","reoggee","cogi","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reoggeeusual","reoggee","usual","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"replacefederalysts","replace","federalysts","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"replacepenis","replace","penis","unrelated","word","word",0.0894192040355918,-0.125404481564612,0.933244268998472,0.059991213737482,242,280,293,2,0.955631399317406,277,292,3,0.948630136986301,TRUE,TRUE,TRUE
"replacesubstitute","replace","substitute","related","word","word",0.529150038827845,-0.0769421113531155,1.00770856460424,0.0643801386275378,245,287,299,4,0.959866220735786,281,299,4,0.939799331103679,TRUE,TRUE,TRUE
"reportcap","report","cap","unrelated","word","word",0.110787790658825,-0.396188381776073,0.649438815484236,0.0415760598209586,244,276,286,4,0.965034965034965,272,285,5,0.954385964912281,TRUE,TRUE,TRUE
"reporterhonbath","reporter","honbath","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reporterjournalist","reporter","journalist","related","word","word",0.783917828405736,-0.337550236757899,0.752548821280602,0.0483756704274052,242,280,290,6,0.96551724137931,275,291,5,0.945017182130584,TRUE,TRUE,TRUE
"reporterswim","reporter","swim","unrelated","word","word",0.0766728470244023,-0.403205828341504,1.02739969167837,0.063112661363473,265,303,308,4,0.983766233766234,295,308,4,0.957792207792208,TRUE,TRUE,TRUE
"reportinform","report","inform","related","word","word",0.464784204714765,-0.2724755195477,0.854392631716523,0.0524849221522368,265,288,303,2,0.95049504950495,291,301,4,0.966777408637874,TRUE,TRUE,TRUE
"reportirrebravissible","report","irrebravissible","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reporttioncommunity","reporttion","community","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reporttionfantascosa","reporttion","fantascosa","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reprovedlonely","reproved","lonely","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reprovedouthous","reproved","outhous","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rerogegovernment","reroge","government","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rerogemicrostane","reroge","microstane","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rescueprist","rescue","prist","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rescuesave","rescue","save","related","word","word",0.56085722078936,-0.50207009094466,0.678512000548192,0.0415242600850412,267,296,304,1,0.973684210526316,291,304,1,0.957236842105263,TRUE,TRUE,TRUE
"rescuesniper","rescue","sniper","unrelated","word","word",0.113825369549403,0.0775304658965877,0.995616866900096,0.064266792411788,240,274,292,2,0.938356164383562,268,293,1,0.914675767918089,TRUE,TRUE,TRUE
"researcheade","research","eade","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"researchmurderer","research","murderer","unrelated","word","word",0.135611962724035,-0.155166313070176,0.829046430992067,0.0541964606320898,234,266,283,3,0.939929328621908,266,281,5,0.94661921708185,TRUE,TRUE,TRUE
"researchstudy","research","study","related","word","word",0.557826074354545,-0.631631789462412,0.458296781530685,0.0279949315749434,268,296,303,2,0.976897689768977,292,302,3,0.966887417218543,TRUE,TRUE,TRUE
"resheidetecless","reshei","detecless","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resheiwoman","reshei","woman","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reshintelligent","resh","intelligent","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reshseibit","resh","seibit","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resignamentscarpet","resignaments","carpet","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resignamentsdeflubber","resignaments","deflubber","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resignationdismissal","resignation","dismissal","related","word","word",0.542205808825487,0.151298276631705,0.910838173415408,0.0596709927354775,233,266,296,5,0.898648648648649,261,296,5,0.881756756756757,TRUE,TRUE,TRUE
"resignationlaneh","resignation","laneh","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resignationrefresh","resignation","refresh","unrelated","word","word",0.100070602399653,-0.324381725093937,0.752020704899609,0.052143254071656,208,225,229,1,0.982532751091703,202,228,2,0.885964912280702,TRUE,TRUE,TRUE
"resisciansfast","resiscians","fast","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resisciansmanipusions","resiscians","manipusions","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resistanceabsenceinal","resistance","absenceinal","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resistanceamazing","resistance","amazing","unrelated","word","word",0.108178720439966,-0.472484282072825,0.853698219407331,0.0531489296244961,258,295,306,5,0.964052287581699,288,306,5,0.941176470588235,TRUE,TRUE,TRUE
"resistanceresist","resistance","resist","related","word","word",0.466454840784866,-0.369001960385616,0.663307050276821,0.0405937322400828,267,296,310,3,0.954838709677419,288,310,3,0.929032258064516,TRUE,TRUE,TRUE
"respectconfidence","respect","confidence","related","word","word",0.488846441054146,-0.328662177838801,0.747700754801765,0.0496266421062826,227,264,267,2,0.98876404494382,256,268,1,0.955223880597015,TRUE,TRUE,TRUE
"respectityassassin","respectity","assassin","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"respectitychaltebbe","respectity","chaltebbe","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"respectlawr","respect","lawr","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"respectprofessor","respect","professor","unrelated","word","word",0.110542610247981,-0.329918129157824,0.659645437185506,0.0419722340647633,247,284,300,2,0.946666666666667,282,299,3,0.94314381270903,TRUE,TRUE,TRUE
"responsibilityduty","responsibility","duty","related","word","word",0.470923935002801,-0.232785883652105,0.822845492517917,0.0530041376509471,241,280,300,7,0.933333333333333,285,300,7,0.95,TRUE,TRUE,TRUE
"responsibilitymohin","responsibility","mohin","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"responsibilitysyndrome","responsibility","syndrome","unrelated","word","word",0.113238613129933,-0.110223604826823,0.917625219378257,0.0586249248113697,245,281,298,2,0.942953020134228,284,298,2,0.953020134228188,TRUE,TRUE,TRUE
"restbatman","rest","batman","unrelated","word","word",0.141263576014551,-0.196160817705756,0.725412883195339,0.0454271168523036,255,287,298,3,0.963087248322148,285,300,1,0.95,TRUE,TRUE,TRUE
"restrhisode","rest","rhisode","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"restsleep","rest","sleep","related","word","word",0.285698603530572,-0.486449488608301,0.952719991365453,0.0600157182436332,252,292,302,5,0.966887417218543,286,301,6,0.950166112956811,TRUE,TRUE,TRUE
"resuancegreat","resuance","great","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resuancepeasing","resuance","peasing","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resultfigth","result","figth","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resultoutcome","result","outcome","related","word","word",0.566229804130091,-0.355522932755806,0.841378620986095,0.0522807236840542,259,292,300,2,0.973333333333333,283,299,3,0.946488294314381,TRUE,TRUE,TRUE
"resultstove","result","stove","unrelated","word","word",0.0633672302955051,-0.218582538213057,0.772398830598382,0.047810287351842,261,291,308,5,0.944805194805195,293,306,7,0.957516339869281,TRUE,TRUE,TRUE
"retarycivilization","retary","civilization","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"retaryucke","retary","ucke","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"retinctcomfriger","retinct","comfriger","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"retincttooth","retinct","tooth","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"retrudexecution","retrud","execution","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"retrudfigth","retrud","figth","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"revelabeledclote","revelabeled","clote","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"revelabeleddestruction","revelabeled","destruction","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"revelationcrime","revelation","crime","unrelated","word","word",0.136804017355234,-0.358719763835944,0.800674832073618,0.0495605279039216,261,296,306,3,0.967320261437909,275,303,6,0.907590759075908,TRUE,TRUE,TRUE
"revelationinsold","revelation","insold","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"revelationvision","revelation","vision","related","word","word",0.440632877608777,-0.348788460097078,0.821471842000393,0.0507506998861047,262,301,317,6,0.949526813880126,274,315,8,0.86984126984127,TRUE,TRUE,TRUE
"revengecotton","revenge","cotton","unrelated","word","word",-0.00381747257248128,-0.483450330545411,0.641599387776415,0.0401785121770951,255,293,302,2,0.970198675496689,291,302,2,0.963576158940397,TRUE,TRUE,TRUE
"revengejustice","revenge","justice","related","word","word",0.460905254323272,-0.563055875357544,0.442220348011773,0.0528554411573483,70,73,74,0,0.986486486486487,72,74,0,0.972972972972973,TRUE,TRUE,TRUE
"revengequesly","revenge","quesly","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reverrationcorpse","reverration","corpse","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reverrationsumaery","reverration","sumaery","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"revorcekege","revorce","kege","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"revorcerequest","revorce","request","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reyterbus","reyter","bus","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reyterpographical","reyter","pographical","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rhythmexor","rhythm","exor","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rhythmpredator","rhythm","predator","unrelated","word","word",0.132417046385214,-0.00964690440575573,0.966499945856195,0.0640080225694071,228,268,276,4,0.971014492753623,242,279,1,0.867383512544803,TRUE,TRUE,TRUE
"rhythmstyle","rhythm","style","related","word","word",0.410828889114266,-0.43614985508465,0.765988838403134,0.0482527612729984,252,290,302,2,0.960264900662252,265,302,2,0.877483443708609,TRUE,TRUE,TRUE
"rhytonalfon","rhyton","alfon","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rhytongift","rhyton","gift","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ricbermicromanag","ricber","micromanag","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ricberwealth","ricber","wealth","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ridiadrenaline","ridi","adrenaline","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ridiculousabsurd","ridiculous","absurd","related","word","word",0.769056431328342,-0.169056664263319,0.799767944498888,0.0511998961419915,244,279,302,1,0.923841059602649,279,301,2,0.926910299003322,TRUE,TRUE,TRUE
"ridiculousear","ridiculous","ear","unrelated","word","word",0.107679769173398,-0.465261787803962,0.717385168303234,0.0444050271437568,261,290,300,7,0.966666666666667,286,300,7,0.953333333333333,TRUE,TRUE,TRUE
