"word_combo","zh_cue","zh_target","type","cue_type","target_type","zh_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"手报匣伪","手报","匣伪","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"手报工作","手报","工作","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"手指拇指","手指","拇指","related","word","word",0.775840924579292,-0.259239000451309,1.04970042487568,0.19837473395285,28,30,31,0,0.967741935483871,31,31,0,1,FALSE,FALSE,FALSE
"手指知名","手指","知名","unrelated","word","word",0.872156063325592,0.175111069030698,0.934489102035892,0.249752717963739,14,16,18,1,0.888888888888889,18,18,1,1,FALSE,FALSE,FALSE
"手指要操","手指","要操","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"手掌儿子","手掌","儿子","unrelated","word","word",0.62010718196949,-0.816145541157024,0.228217139367598,0.0658806134237846,12,15,17,1,0.88235294117647,16,17,1,0.941176470588235,FALSE,FALSE,FALSE
"手掌出丰","手掌","出丰","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"手掌胳膊","手掌","胳膊","related","word","word",0.933850112779761,-0.405926364414071,0.470330232663793,0.0783883721106322,36,36,36,0,1,32,36,0,0.888888888888889,FALSE,FALSE,FALSE
"手枪人丸","手枪","人丸","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"手枪大雪","手枪","大雪","unrelated","word","word",0.945586329511115,-0.565148168904154,0.469736991419333,0.0742719397060032,40,48,48,1,1,48,48,1,1,FALSE,FALSE,FALSE
"手枪武器","手枪","武器","related","word","word",0.862374155342283,-0.684681777279476,0.440070137160923,0.0880140274321846,25,28,28,0,1,26,28,0,0.928571428571429,FALSE,FALSE,FALSE
"手者白陶","手者","白陶","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"手者通信","手者","通信","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"才干亲汽","才干","亲汽","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"才干肥猪","才干","肥猪","unrelated","word","word",NA,0.658562856322838,1.32900870771032,0.231350720582923,33,34,37,0,0.918918918918919,27,37,0,0.72972972972973,FALSE,FALSE,FALSE
"才干能力","才干","能力","related","word","word",NA,-0.585471316738664,0.496385753974431,0.128166250562506,15,18,18,0,1,9,18,0,0.5,FALSE,FALSE,FALSE
"打击囚犯","打击","囚犯","unrelated","word","word",0.946056940932993,-0.0324033776490192,0.77840744987513,0.215891382594457,13,16,17,0,0.941176470588235,17,17,0,1,FALSE,FALSE,FALSE
"打击碰撞","打击","碰撞","related","word","word",0.9550087186706,-0.488476663983588,0.315185994615374,0.0909863594179932,12,15,16,0,0.9375,15,16,0,0.9375,FALSE,FALSE,FALSE
"打击胶果","打击","胶果","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打受瞐疗业","打受瞐","疗业","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打受瞐闻到","打受瞐","闻到","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打开元素","打开","元素","unrelated","word","word",0.743897107417593,-0.580689121681515,0.317709514866157,0.095793023012444,11,14,16,1,0.875,14,16,1,0.875,FALSE,FALSE,FALSE
"打开关闭","打开","关闭","related","word","word",0.866848096647512,-0.415738155284383,0.676178691676663,0.195195974829905,12,13,14,0,0.928571428571429,12,14,0,0.857142857142857,FALSE,FALSE,FALSE
"打开加器","打开","加器","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打扫分跳","打扫","分跳","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打扫有罪","打扫","有罪","unrelated","word","word",0.924515442776332,-0.312692538740201,0.82302941761386,0.102878677201733,64,68,69,1,0.985507246376812,67,69,1,0.971014492753623,FALSE,TRUE,TRUE
"打扫清洗","打扫","清洗","related","word","word",0.907683738009464,-0.51959142060151,0.514640761663493,0.093960118058245,30,32,33,1,0.96969696969697,33,33,1,1,FALSE,FALSE,FALSE
"打焙使命","打焙","使命","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打焙量勉","打焙","量勉","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打猎举口","打猎","举口","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打猎钓鱼","打猎","钓鱼","related","word","word",0.883205983848833,-0.677175426934219,0.494968865715295,0.164989621905098,9,9,10,0,0.9,9,10,0,0.9,FALSE,FALSE,FALSE
"打猎黎明","打猎","黎明","unrelated","word","word",0.778030310401959,0.0565137720105595,0.69335811914028,0.219259089065367,10,13,14,1,0.928571428571429,13,14,1,0.928571428571429,FALSE,FALSE,FALSE
"打针导线","打针","导线","unrelated","word","word",0.87261293815539,0.0545237666207889,0.74492378174333,0.0938515748662195,63,68,73,2,0.931506849315068,73,73,2,1,FALSE,TRUE,TRUE
"打针注射","打针","注射","related","word","word",0.950139334401176,-0.530749397293869,0.512894916732085,0.0626600869903322,67,71,72,2,0.986111111111111,70,73,1,0.958904109589041,TRUE,TRUE,TRUE
"打针遮延","打针","遮延","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打馈猎手","打馈","猎手","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打馈风坏","打馈","风坏","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"托子王国","托子","王国","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"托子积饭","托子","积饭","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"扣报商业","扣报","商业","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"扣报柔近","扣报","柔近","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"扬训毛巾","扬训","毛巾","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"扬训经群","扬训","经群","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"扭立厌革","扭立","厌革","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"扭立设备","扭立","设备","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"扰唱学毁","扰唱","学毁","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"扰唱肌肉","扰唱","肌肉","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"批压周围","批压","周围","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"批压癌红","批压","癌红","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"承片协助","承片","协助","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"承片浆手","承片","浆手","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"承认偏文","承认","偏文","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"承认冷静","承认","冷静","unrelated","word","word",0.560094420451408,-0.798895244875996,0.404723391031109,0.0617197385124079,43,44,44,0,1,43,44,0,0.977272727272727,FALSE,FALSE,FALSE
"承认坦白","承认","坦白","related","word","word",0.916670318325995,-0.833408501265646,0.285363713206071,0.0823774083182381,12,14,16,1,0.875,14,16,1,0.875,FALSE,FALSE,FALSE
"承认拇指","承认","拇指","unrelated","word","word",0.813324615031772,-0.184660663101946,1.56269534452751,0.349429301848596,20,23,23,0,1,23,23,0,1,FALSE,FALSE,FALSE
"承认知道","承认","知道","related","word","word",0.614640714391024,-0.6810484828038,0.72083441457009,0.24027813819003,9,11,12,0,0.916666666666667,10,12,0,0.833333333333333,FALSE,FALSE,FALSE
"承认肉犯","承认","肉犯","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"技术不同","技术","不同","unrelated","word","word",0.606727147145815,-0.326066581886921,0.5029251943902,0.139486352007428,13,16,17,0,0.941176470588235,15,17,0,0.88235294117647,FALSE,FALSE,FALSE
"技术情精","技术","情精","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"技术机械","技术","机械","related","word","word",0.713477084342027,-0.382641551121025,0.659087528999414,0.134535678490031,24,26,27,0,0.962962962962963,26,27,0,0.962962962962963,FALSE,FALSE,FALSE
"技术水僻","技术","水僻","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"技术科学","技术","科学","related","word","word",0.711443486514556,-0.854836271068899,0.384116843808718,0.0960292109521796,16,20,20,1,1,18,20,1,0.9,FALSE,FALSE,FALSE
"技术誓言","技术","誓言","unrelated","word","word",0.63361272445018,-0.0295385865722965,1.04935573345321,0.182669386343206,33,33,34,0,0.970588235294118,33,34,0,0.970588235294118,FALSE,FALSE,FALSE
"抉择儿时","抉择","儿时","unrelated","word","word",0.882710082980107,0.170815336055792,0.645708210894553,0.204190865029914,10,11,12,0,0.916666666666667,11,12,0,0.916666666666667,FALSE,FALSE,FALSE
"抉择选择","抉择","选择","related","word","word",0.777949400761657,-0.128302215132997,0.65954591289797,0.233184693757013,8,10,10,1,1,8,10,1,0.8,FALSE,FALSE,FALSE
"抉择长糖","抉择","长糖","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"把捶决质","把捶","决质","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"把捶黑暗","把捶","黑暗","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抓住伸形","抓住","伸形","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抓住保持","抓住","保持","related","word","word",0.721607345808387,-0.64501055004412,0.418508408075944,0.0707408323450085,35,36,36,1,1,36,37,0,0.972972972972973,FALSE,FALSE,FALSE
"抓住嫁平","抓住","嫁平","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抓住捉住","抓住","捉住","related","word","word",0.679364453305222,-0.528563459704814,0.626891211842559,0.180967904954956,12,15,15,0,1,14,15,0,0.933333333333333,FALSE,FALSE,FALSE
"抓住政治","抓住","政治","unrelated","word","word",0.614314144994964,-0.675626959229881,0.360155541622059,0.0555732065796954,42,46,46,0,1,46,46,0,1,FALSE,FALSE,FALSE
"抓住称号","抓住","称号","unrelated","word","word",0.65780469211514,-0.35226324052768,0.319293010000804,0.106431003333601,9,9,10,0,0.9,9,10,0,0.9,FALSE,FALSE,FALSE
"抓破对手","抓破","对手","unrelated","word","word",NA,-0.294622482991132,1.00128249733848,0.25032062433462,16,17,17,2,1,14,17,2,0.823529411764706,FALSE,FALSE,FALSE
"抓破挫伤","抓破","挫伤","related","word","word",NA,-0.248799301971784,0.696496610146325,0.201061252678821,12,14,15,0,0.933333333333333,12,15,0,0.8,FALSE,FALSE,FALSE
"抓破本胃","抓破","本胃","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"投景友好","投景","友好","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"投景疑力","投景","疑力","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"投滩免午","投滩","免午","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"投滩埋葬","投滩","埋葬","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抗议十月","抗议","十月","unrelated","word","word",0.915736604156556,-0.419297476814978,0.412698982993975,0.106558419208827,15,19,19,0,1,19,19,0,1,FALSE,FALSE,FALSE
"抗议吻油","抗议","吻油","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抗议示威","抗议","示威","related","word","word",0.9132595338112,-0.340326502963907,0.410556728353442,0.129829437030391,10,13,13,0,1,13,13,0,1,FALSE,FALSE,FALSE
"折她周日","折她","周日","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"折她黄论","折她","黄论","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"折杀刺客","折杀","刺客","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"折杀选开","折杀","选开","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抛锚厌革","抛锚","厌革","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抛锚航行","抛锚","航行","related","word","word",0.956319299472715,-0.0150186411668589,0.895497585974029,0.231216482469757,15,16,16,1,1,14,17,0,0.823529411764706,FALSE,FALSE,FALSE
"抛锚饥饿","抛锚","饥饿","unrelated","word","word",0.909779682157909,-0.221305941356218,0.848364933258095,0.176896316964881,23,26,26,0,1,23,26,0,0.884615384615385,FALSE,FALSE,FALSE
"抢凝全严","抢凝","全严","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抢凝碎块","抢凝","碎块","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"护识早晨","护识","早晨","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"护识饭自","护识","饭自","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"护送原怯","护送","原怯","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"护送房东","护送","房东","unrelated","word","word",NA,-0.442990377231461,0.287121010554386,0.0741343261482254,15,16,16,1,1,15,16,1,0.9375,FALSE,FALSE,FALSE
"护送陪伴","护送","陪伴","related","word","word",NA,-0.550829791668991,0.594340277449029,0.0695622678975009,73,78,79,0,0.987341772151899,78,79,0,0.987341772151899,TRUE,TRUE,TRUE
"报告悲惨","报告","悲惨","unrelated","word","word",0.861105949340049,-0.402990673922546,0.544794975166299,0.145602581650593,14,17,18,1,0.944444444444444,19,19,0,1,FALSE,FALSE,FALSE
"报告溜现","报告","溜现","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"报告通知","报告","通知","related","word","word",0.794318945864424,-0.496979518667337,0.461124043972754,0.0665575227293696,48,52,52,0,1,47,52,0,0.903846153846154,TRUE,TRUE,FALSE
"抱怨指控","抱怨","指控","related","word","word",0.87941441850866,0.104436374129894,1.17203235816351,0.302617453625565,15,17,17,0,1,17,17,0,1,FALSE,FALSE,FALSE
"抱怨猎手","抱怨","猎手","unrelated","word","word",0.96438737871564,-0.267459971430081,0.950656542807596,0.190131308561519,25,25,26,0,0.961538461538462,25,26,0,0.961538461538462,FALSE,FALSE,FALSE
"抱怨足荫","抱怨","足荫","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抵歌不公","抵歌","不公","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抵歌抽舰","抵歌","抽舰","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抵灭个线","抵灭","个线","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抵灭火焰","抵灭","火焰","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抹布信号","抹布","信号","unrelated","word","word",0.886872944893923,-0.682879296856915,0.581025590163727,0.0649606358136513,80,83,83,1,1,75,83,1,0.903614457831325,TRUE,TRUE,TRUE
"抹布手帕","抹布","手帕","related","word","word",0.853602082473226,-0.569179103467017,0.328511322456124,0.0948330502259415,12,12,13,0,0.923076923076923,13,13,0,1,FALSE,FALSE,FALSE
"抹布板时","抹布","板时","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"担心娘久","担心","娘久","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"担心怀孕","担心","怀孕","unrelated","word","word",0.779862624483233,-0.643585394553341,0.421184352028195,0.0810569663406455,27,27,27,0,1,27,27,0,1,FALSE,FALSE,FALSE
"担心紧张","担心","紧张","related","word","word",0.840851557497303,-0.470767284443976,0.802456795288924,0.214465599689982,14,15,16,0,0.9375,14,16,0,0.875,FALSE,FALSE,FALSE
"拆大村庄","拆大","村庄","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拆大迂线","拆大","迂线","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拉拉怪异","拉拉","怪异","unrelated","word","word",0.925187909201881,0.633997054861931,1.08415411392876,0.300690249867336,13,13,15,0,0.866666666666667,9,15,0,0.6,FALSE,FALSE,FALSE
"拉拉杀殒","拉拉","杀殒","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拉拉男同","拉拉","男同","related","word","word",0.885883683985395,0.400307532560054,1.51544377596841,0.216491967995486,49,51,55,1,0.927272727272727,45,54,2,0.833333333333333,FALSE,TRUE,FALSE
"拍卖危险","拍卖","危险","unrelated","word","word",0.834452684820662,-0.83294798320028,0.233804935160378,0.0648458217059442,13,18,19,0,0.947368421052632,18,19,0,0.947368421052632,FALSE,FALSE,FALSE
"拍卖毛平","拍卖","毛平","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拍卖销售","拍卖","销售","related","word","word",0.84418449231279,-0.399741432339137,0.640099356702043,0.177531619383133,13,15,16,1,0.9375,14,16,1,0.875,FALSE,FALSE,FALSE
"拍歌短语","拍歌","短语","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拍歌装陷","拍歌","装陷","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拍甜新闻","拍甜","新闻","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拍甜来扉","拍甜","来扉","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拒绝古卧","拒绝","古卧","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拒绝接受","拒绝","接受","related","word","word",0.644571743134237,-0.709889635812829,0.439410263852733,0.103569992431079,18,19,20,0,0.95,19,20,0,0.95,FALSE,FALSE,FALSE
"拒绝线人","拒绝","线人","unrelated","word","word",0.624457399075219,-0.240602823178977,0.487917840459854,0.184415609441209,7,10,13,0,0.769230769230769,11,12,1,0.916666666666667,FALSE,FALSE,FALSE
"拓愚炮兵","拓愚","炮兵","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拓愚鞭喘","拓愚","鞭喘","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拔散乐苍","拔散","乐苍","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拔散亲密","拔散","亲密","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拖车早同","拖车","早同","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拖车灰狼","拖车","灰狼","unrelated","word","word",0.533081996081922,0.205941933605197,1.46961239150969,0.489870797169895,9,13,14,0,0.928571428571429,13,14,0,0.928571428571429,FALSE,FALSE,FALSE
"拖车货车","拖车","货车","related","word","word",0.534967844158862,-0.494042354450489,0.531905099414645,0.10857467376252,24,25,25,0,1,25,25,0,1,FALSE,FALSE,FALSE
"招除喜太","招除","喜太","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"招除港币","招除","港币","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拟心悲惨","拟心","悲惨","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拟心方掉","拟心","方掉","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拥琐升高","拥琐","升高","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拥琐西正","拥琐","西正","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拳寒户析","拳寒","户析","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拳寒殿下","拳寒","殿下","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拳鱼消极","拳鱼","消极","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拳鱼驰进","拳鱼","驰进","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拼军信任","拼军","信任","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拼军具宵","拼军","具宵","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"持标割捷","持标","割捷","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"持标奖章","持标","奖章","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"指不久雷","指不","久雷","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"指不兴奋","指不","兴奋","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"指出使命","指出","使命","unrelated","word","word",0.895371642156363,-0.125809914488209,0.984209424467024,0.225793127396426,19,22,23,0,0.956521739130435,22,23,0,0.956521739130435,FALSE,FALSE,FALSE
"指出圣住","指出","圣住","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"指出表明","指出","表明","related","word","word",0.90637289342786,-0.651593428952755,0.738452227469283,0.0870274296043068,72,78,78,0,1,74,78,0,0.948717948717949,TRUE,TRUE,TRUE
"指嚼不彼","指嚼","不彼","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"指嚼照片","指嚼","照片","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"指挥光溜","指挥","光溜","unrelated","word","word",0.88282086888308,0.525166429356375,1.00988799824349,0.133762933068515,57,61,81,3,0.753086419753086,79,83,1,0.951807228915663,FALSE,TRUE,TRUE
"指挥命令","指挥","命令","related","word","word",0.897732487914788,-0.297116511549523,0.837050693109345,0.122096392233701,47,50,52,2,0.961538461538462,47,52,2,0.903846153846154,FALSE,TRUE,FALSE
"指挥物可","指挥","物可","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"指甲波士顿","指甲","波士顿","unrelated","word","word",0.853117834429728,-0.350853220781394,0.238454269743933,0.079484756581311,9,10,11,0,0.909090909090909,10,11,0,0.909090909090909,FALSE,FALSE,FALSE
"指甲然馑","指甲","然馑","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"指甲牙齿","指甲","牙齿","related","word","word",0.906396510497729,-0.467662368517937,0.920143228102348,0.191863126056347,23,26,27,0,0.962962962962963,27,27,0,1,FALSE,FALSE,FALSE
"指音刀","指音","刀","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"指音容估","指音","容估","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"按钮仪器","按钮","仪器","unrelated","word","word",0.943525090799936,-0.508483595326007,0.372492383893517,0.0961771199605794,15,18,18,0,1,16,18,0,0.888888888888889,FALSE,FALSE,FALSE
"按钮好撩","按钮","好撩","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"按钮挤压","按钮","挤压","related","word","word",0.890574851992879,0.388302131887501,1.41107721622324,0.150421336665938,88,95,101,0,0.94059405940594,100,101,0,0.99009900990099,FALSE,TRUE,TRUE
