"word_combo","pl_cue","pl_target","type","cue_type","target_type","pl_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"kilozłamlekarz","kilozłam","lekarz","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kilozłamsijo","kilozłam","sijo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kingimówić","kingi","mówić","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kingistyktawój","kingi","styktawój","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kingrynamąka","kingryna","mąka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kingrynaznyk","kingryna","znyk","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kinołatwy","kino","łatwy","unrelated","word","word",0.146745004756601,-0.714274414028258,0.467474368595497,0.0654595048137843,51,54,56,0,0.964285714285714,53,56,0,0.946428571428571,TRUE,TRUE,TRUE
"kinoteatr","kino","teatr","related","word","word",0.510308705734241,-0.720763884005909,0.776189313926568,0.131199940227969,35,37,37,1,1,35,37,1,0.945945945945946,FALSE,FALSE,FALSE
"kinowspółzatwienie","kino","współzatwienie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"klakdrakiewnik","klak","drakiewnik","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"klakprzeciwnie","klak","przeciwnie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"klaksondemokradziusz","klakson","demokradziusz","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"klaksongwizdek","klakson","gwizdek","related","word","word",0.462065828181422,-0.574990643552855,0.609269027350103,0.0870384324785862,49,50,51,2,0.980392156862745,46,51,2,0.901960784313726,TRUE,TRUE,FALSE
"klaksonpłomień","klakson","płomień","unrelated","word","word",0.140817048800714,-0.0938804598559885,1.54303833994122,0.260821083642111,35,39,40,0,0.975,31,40,0,0.775,FALSE,FALSE,FALSE
"kłamaćkłamca","kłamać","kłamca","related","word","word",0.431627440946621,-0.555620191281189,0.49614973641659,0.0937634868291817,28,28,28,2,1,27,29,1,0.931034482758621,FALSE,FALSE,FALSE
"kłamaćklasztor","kłamać","klasztor","unrelated","word","word",0.109650447681961,-0.418257092485784,0.561437580596998,0.080205368656714,49,52,53,0,0.981132075471698,51,53,0,0.962264150943396,TRUE,TRUE,FALSE
"kłamaćkrepiękność","kłamać","krepiękność","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kłamkiebła","kłamki","ebła","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kłamkiwysokość","kłamki","wysokość","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"klanproter","klan","proter","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"klanrodzina","klan","rodzina","related","word","word",0.327511881131719,-0.656620249271352,0.542492936995281,0.0930367711444949,34,37,38,2,0.973684210526316,37,38,2,0.973684210526316,FALSE,FALSE,FALSE
"klansieć","klan","sieć","unrelated","word","word",0.136255532620283,-0.503703207096009,0.670388594922388,0.0801267628022724,70,76,81,1,0.938271604938272,69,81,1,0.851851851851852,TRUE,TRUE,TRUE
"klarownieaktor","klarownie","aktor","unrelated","word","word",0.120178955712593,-0.584675477602123,0.693262940812753,0.11397172540595,37,39,39,3,1,32,39,3,0.82051282051282,FALSE,FALSE,FALSE
"klarownieoczywiście","klarownie","oczywiście","related","word","word",0.186395922895608,-0.661158207502655,0.386175557976196,0.0563294944808925,47,49,51,1,0.96078431372549,38,51,1,0.745098039215686,TRUE,TRUE,FALSE
"klarownieprzyjagnąć","klarownie","przyjagnąć","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"klasafiog","klasa","fiog","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"klasapromieniowanie","klasa","promieniowanie","unrelated","word","word",0.0788080725189708,0.488482397430543,0.926463120057565,0.141284301274663,43,45,47,1,0.957446808510638,44,47,1,0.936170212765957,FALSE,FALSE,FALSE
"klasaszkoła","klasa","szkoła","related","word","word",0.494192913434412,-0.665488258892597,0.73510592687089,0.119249928138642,38,40,40,0,1,37,40,0,0.925,FALSE,FALSE,FALSE
"kłatrareligia","kłatra","religia","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kłatratałem","kłatra","tałem","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kłopotyoludzmi","kłopoty","oludzmi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kłopotyproblem","kłopoty","problem","related","word","word",0.516136464678395,-0.775467071296881,0.375107619255156,0.0634047600789158,35,35,37,0,0.945945945945946,35,37,0,0.945945945945946,FALSE,FALSE,FALSE
"kłopotysenator","kłopoty","senator","unrelated","word","word",0.133240548061558,-0.109086006655077,0.762824202162924,0.149602134318061,26,28,28,0,1,26,28,0,0.928571428571429,FALSE,FALSE,FALSE
"klubbar","klub","bar","related","word","word",0.625574575381476,-0.710231818740978,0.492594080103539,0.0726290347607878,46,50,50,1,1,45,50,1,0.9,TRUE,TRUE,FALSE
"klubniezrówla","klub","niezrówla","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"klubteoria","klub","teoria","unrelated","word","word",0.0983702040694381,-0.65213940528612,0.386882759039599,0.0604209358890572,41,43,45,0,0.955555555555556,42,45,0,0.933333333333333,FALSE,FALSE,FALSE
"kluczdoceland","klucz","doceland","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kluczerekcja","klucz","erekcja","unrelated","word","word",0.0695237087111794,0.337912200555603,0.939910021922439,0.154520255762205,37,40,44,0,0.909090909090909,43,44,0,0.977272727272727,FALSE,FALSE,FALSE
"kluczzamek","klucz","zamek","related","word","word",0.425009953179432,-0.828974352541545,0.35218342196595,0.0519266126599852,46,49,50,0,0.98,49,50,0,0.98,TRUE,TRUE,FALSE
"kluztuniteczny","kluzt","uniteczny","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kluztwyprzedaż","kluzt","wyprzedaż","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"klvycywiliakrosza","klvy","cywiliakrosza","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"klvykoniak","klvy","koniak","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"knośćsuiłek","kność","suiłek","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"knośćznaleźć","kność","znaleźć","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kochajtafryny","kochajta","fryny","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kochajtamrówka","kochajta","mrówka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kochankakochanek","kochanka","kochanek","related","word","word",0.49684618931239,-0.228903892030319,0.650131267951864,0.0928758954216949,49,51,51,1,1,51,51,1,1,FALSE,TRUE,FALSE
"kochankalicji","kochanka","licji","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kochankauwięzienie","kochanka","uwięzienie","unrelated","word","word",0.122614771992705,-0.13685948856123,0.586238740486479,0.0873913116514417,45,50,50,2,1,50,50,2,1,TRUE,TRUE,FALSE
"kochwilaeksplodować","kochwila","eksplodować","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kochwilazamózgachnie","kochwila","zamózgachnie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kocręcznik","koc","ręcznik","related","word","word",0.599008156839989,-0.573641020430945,0.36250691371921,0.0573173757455423,40,44,44,0,1,41,44,0,0.931818181818182,FALSE,FALSE,FALSE
"kocsebii","koc","sebii","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kocsprawiedliwość","koc","sprawiedliwość","unrelated","word","word",0.0956032960468459,-0.169167452998916,1.05132295224345,0.13687059024172,59,61,62,3,0.983870967741935,60,62,3,0.967741935483871,FALSE,TRUE,TRUE
"kodczliny","kod","czliny","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kodhasło","kod","hasło","related","word","word",0.571504598221324,-0.722152139611749,0.477846403266538,0.0737333007913635,42,44,44,1,1,42,44,1,0.954545454545455,FALSE,FALSE,FALSE
"kodłowcafinansowanie","kodłowca","finansowanie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kodłowcasłysizm","kodłowca","słysizm","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kodstrzelać","kod","strzelać","unrelated","word","word",0.110451141532281,-0.625541608508894,0.329157881000434,0.0470225544286335,49,54,54,1,1,53,54,1,0.981481481481482,TRUE,TRUE,FALSE
"koichprawdopodobnie","koich","prawdopodobnie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"koichwadkęmirsz","koich","wadkęmirsz","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kojalkachdrok","kojalkach","drok","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kojalkachmapa","kojalkach","mapa","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kokainaheroina","kokaina","heroina","related","word","word",0.735571382978074,-0.498354318501554,0.410664454747926,0.0612182424506165,45,48,49,4,0.979591836734694,45,50,3,0.9,FALSE,FALSE,FALSE
"kokainanaść wrzyj","kokaina","naść wrzyj","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kokainaprzyjemny","kokaina","przyjemny","unrelated","word","word",0.137206923169509,-0.551677764415057,0.588205422908247,0.0753119871087815,61,63,63,1,1,56,63,1,0.888888888888889,TRUE,TRUE,TRUE
"kokalacharchitekt","kokalach","architekt","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kokalachdetąrz","kokalach","detąrz","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kolacjadziedzińdził","kolacja","dziedzińdził","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kolacjamanipulować","kolacja","manipulować","unrelated","word","word",0.106205748727665,-0.158424792437005,0.560336997199093,0.0885970584204262,40,42,42,1,1,39,42,1,0.928571428571429,FALSE,FALSE,FALSE
"kolacjaśniadanie","kolacja","śniadanie","related","word","word",0.489269102568282,-0.775776601454069,0.355890127162343,0.0562711699299981,40,42,44,0,0.954545454545455,40,44,0,0.909090909090909,FALSE,FALSE,FALSE
"koladzieautoriachda","koladzie","autoriachda","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"koladziełóżko","koladzie","łóżko","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kolekcjonowaćcisza","kolekcjonować","cisza","unrelated","word","word",0.0504660562228334,-0.646426198911959,0.416182215472521,0.0627418296882362,44,48,50,0,0.96,47,50,0,0.94,TRUE,TRUE,FALSE
"kolekcjonowaćkonstyturiam","kolekcjonować","konstyturiam","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kolekcjonowaćzbierać","kolekcjonować","zbierać","related","word","word",0.458561992772588,-0.397937870185734,0.648429283052565,0.108071547175427,36,38,39,1,0.974358974358974,37,39,1,0.948717948717949,FALSE,FALSE,FALSE
"koleśbrachu","koleś","brachu","related","word","word",0.559882357982456,0.102546887291002,0.92659686305927,0.185319372611854,25,27,32,1,0.84375,31,32,1,0.96875,FALSE,FALSE,FALSE
"koleśdemokracja","koleś","demokracja","unrelated","word","word",0.0991079711695413,-0.307842031564366,0.432743341104325,0.0692943922824806,39,39,40,1,0.975,36,40,1,0.9,FALSE,FALSE,FALSE
"koleśolwielznać","koleś","olwielznać","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kolodachcelowo","kolodach","celowo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kolodachdyków","kolodach","dyków","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"koloniafederacja","kolonia","federacja","related","word","word",0.532204342620383,0.0797764986924536,0.771893158305495,0.148550907577769,27,28,31,0,0.903225806451613,31,31,0,1,FALSE,FALSE,FALSE
"koloniapłią","kolonia","płią","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"koloniasport","kolonia","sport","unrelated","word","word",0.0920265442293564,-0.826260746184134,0.326523402253225,0.0568404284789208,33,34,35,1,0.971428571428571,33,35,1,0.942857142857143,FALSE,FALSE,FALSE
"komendapoicia","komenda","poicia","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"komendaptak","komenda","ptak","unrelated","word","word",0.0584044873846901,-0.688715931855989,0.498238444788563,0.0751122717042667,44,45,46,1,0.978260869565217,41,46,1,0.891304347826087,FALSE,FALSE,FALSE
"komendazamówienie","komenda","zamówienie","related","word","word",0.151454459001028,-0.254693052688489,0.809047959313746,0.124838810402105,42,45,46,1,0.978260869565217,46,47,0,0.978723404255319,FALSE,FALSE,FALSE
"komentarzoświadczenie","komentarz","oświadczenie","related","word","word",0.387492828352239,-0.407651880561455,0.457139735015096,0.0821047201758261,31,33,33,0,1,33,33,0,1,FALSE,FALSE,FALSE
"komentarzwybran","komentarz","wybran","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"komentarzżona","komentarz","żona","unrelated","word","word",0.120666562429876,-0.713057400554698,0.54643790422233,0.0951226294923674,33,33,34,1,0.970588235294118,33,34,1,0.970588235294118,FALSE,FALSE,FALSE
"komfonchwynerka","komfon","chwynerka","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"komfonwypożyczać","komfon","wypożyczać","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"komisjaimperium","komisja","imperium","unrelated","word","word",0.0454463865055878,-0.252045270300868,0.855598144583721,0.109548116908874,61,66,69,2,0.956521739130435,66,69,2,0.956521739130435,FALSE,TRUE,TRUE
"komisjakakłeś","komisja","kakłeś","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"komisjakomitet","komisja","komitet","related","word","word",0.421016267969902,-0.482631213160936,0.596525898955384,0.100831280311579,35,37,37,0,1,37,37,0,1,FALSE,FALSE,FALSE
"kompasciąża","kompas","ciąża","unrelated","word","word",0.138241021472333,-0.536854172796488,0.928045260418607,0.131245419378007,50,53,54,1,0.981481481481482,50,54,1,0.925925925925926,FALSE,TRUE,TRUE
"kompasmapa","kompas","mapa","related","word","word",0.370845400765915,-0.78305223544156,0.447456214767222,0.065268196962701,47,50,50,0,1,48,50,0,0.96,TRUE,TRUE,FALSE
"kompasskanp","kompas","skanp","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kompledłeśklasyczny","kompledłeś","klasyczny","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kompledłeśrozgnieśćrowanie","kompledłeś","rozgnieśćrowanie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"komplementbrama","komplement","brama","unrelated","word","word",0.0519244407609085,-0.465043425250823,0.502455483983114,0.0888224199922071,32,32,32,0,1,31,32,0,0.96875,FALSE,FALSE,FALSE
"komplementprezent","komplement","prezent","related","word","word",0.470547016539009,-0.557769657889974,0.631707397937347,0.0911791090620513,48,51,51,1,1,50,51,1,0.980392156862745,FALSE,TRUE,FALSE
"komplementzatarz","komplement","zatarz","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"komścijszef","komścij","szef","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"komścijtranscjalista","komścij","transcjalista","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"końbaabsolwent","końba","absolwent","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"końbaniezrówla","końba","niezrówla","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"konferencjanapastnik","konferencja","napastnik","unrelated","word","word",0.065357304993783,-0.30650646105189,0.94561914290357,0.178705220507493,28,30,31,1,0.967741935483871,30,31,1,0.967741935483871,FALSE,FALSE,FALSE
"konferencjaspotkanie","konferencja","spotkanie","related","word","word",0.40622352791819,-0.716515166620498,0.419104337055563,0.0679877011592196,38,40,40,0,1,39,40,0,0.975,FALSE,FALSE,FALSE
"konferencjazsyn bałsz","konferencja","zsyn bałsz","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"konferenfieldczwarty","konferenfield","czwarty","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"konferenfieldwaktera głóchciej","konferenfield","waktera głóchciej","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"konfiantmonifest","konfiant","monifest","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"konfiantzabieg","konfiant","zabieg","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"konfliktbizran","konflikt","bizran","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"konfliktpułkownik","konflikt","pułkownik","unrelated","word","word",0.129572814674454,0.00781782197563193,0.798366392203203,0.134948550640559,35,38,41,1,0.926829268292683,41,41,1,1,FALSE,FALSE,FALSE
"konfliktspór","konflikt","spór","related","word","word",0.610153865806736,-0.543008956211577,0.515443882208646,0.095715526018027,29,31,33,0,0.93939393939394,32,33,0,0.96969696969697,FALSE,FALSE,FALSE
"koniutkaklasztor","koniutka","klasztor","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"koniutkaprawiuczciwy","koniutka","prawiuczciwy","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"konkerfildprzechadzka","konkerfild","przechadzka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"konkerfildwifry","konkerfild","wifry","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"konkurencjadziejka","konkurencja","dziejka","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"konkurencjamistrzostwo","konkurencja","mistrzostwo","related","word","word",0.351729344602961,-0.253842724520216,0.831954356560008,0.125421838336868,44,49,50,0,0.98,48,50,0,0.96,FALSE,TRUE,FALSE
"konkurencjapiękny","konkurencja","piękny","unrelated","word","word",0.0765001204846709,-0.734269285521605,0.358517136951696,0.0574086872475606,39,39,39,0,1,39,39,0,1,FALSE,FALSE,FALSE
"konlatwfaktycznie","konlatw","faktycznie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"konlatwreakścią","konlatw","reakścią","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"konschlarznybroby","konschlarzny","broby","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"konschlarznynagły wypadek","konschlarzny","nagły wypadek","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"konserwatywnyliberalny","konserwatywny","liberalny","related","word","word",0.687888303203795,-0.0411326626673496,1.32224654387346,0.194954616947756,46,49,50,2,0.98,49,50,2,0.98,FALSE,TRUE,FALSE
"konserwatywnyrydzinpie","konserwatywny","rydzinpie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"konserwatywnyzabawka","konserwatywny","zabawka","unrelated","word","word",0.132395332699866,-0.561505131432796,0.354204470216764,0.0465093254871311,58,60,61,2,0.983606557377049,57,61,2,0.934426229508197,TRUE,TRUE,TRUE
"konswelladzieciństwo","konswella","dzieciństwo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"konswellakomicisk","konswella","komicisk","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kontaktłąad","kontakt","łąad","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kontaktmarketing","kontakt","marketing","unrelated","word","word",0.128223725790017,-0.383274659246122,0.456894156288741,0.073161617730849,39,39,41,1,0.951219512195122,40,41,1,0.975609756097561,FALSE,FALSE,FALSE
"kontaktpołączenie","kontakt","połączenie","related","word","word",0.436473536187405,-0.223600655254201,0.691758940499316,0.104286584136819,44,46,49,3,0.938775510204082,46,49,3,0.938775510204082,FALSE,FALSE,FALSE
"kontkaszkondrei","kontkasz","kondrei","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kontkaszoszustwo","kontkasz","oszustwo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kontraktcząstka","kontrakt","cząstka","unrelated","word","word",0.0428146008576701,-0.162967639758946,0.844889247730253,0.107301041762838,62,72,75,2,0.96,71,74,3,0.959459459459459,FALSE,TRUE,TRUE
"kontraktkarnię","kontrakt","karnię","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kontraktporozumienie","kontrakt","porozumienie","related","word","word",0.486498041930431,-0.204205102250524,0.649841396238269,0.096872635772143,45,46,46,1,1,46,46,1,1,FALSE,FALSE,FALSE
"kontrolowaćktóny","kontrolować","któny","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kontrolowaćmanipulować","kontrolować","manipulować","related","word","word",0.495278263413219,-0.464504501987491,0.505406117863478,0.105384460527164,23,25,26,1,0.961538461538462,24,26,1,0.923076923076923,FALSE,FALSE,FALSE
"kontrolowaćprokurator","kontrolować","prokurator","unrelated","word","word",0.0726509063967221,-0.0551902154456408,0.853185487177627,0.123146717672671,48,50,50,0,1,48,50,0,0.96,FALSE,TRUE,FALSE
