"url_lab","timestamp","uuid","url_special_code","keep","n_trials","correct.y","n_answered","start","end","study_length"
"101",2023-01-01 18:40:03,"a48046b3-1a4a-40e6-ab7d-a202c54b5726",NA,"keep",800,0.9175,777,2023-01-01 18:40:56,2023-01-01 19:00:42,19.7698000033696
"101",2023-01-03 18:24:50,"a4c227b2-e961-49c3-b89e-b8aef6f98a8a",NA,"keep",800,0.96,796,2023-01-03 18:26:14,2023-01-03 18:46:59,20.7592666665713
"101",2023-01-01 18:30:11,"7ecab80d-2e5e-4a3b-9faf-943daabad132",NA,"keep",800,0.96875,800,2023-01-01 18:41:35,2023-01-01 19:00:14,18.6642666657766
"101",2023-01-06 13:23:44,"72a19038-2bbd-4031-8988-a4e06827fbf0",NA,"keep",800,0.98375,799,2023-01-06 13:25:09,2023-01-06 13:44:54,19.753183333079
"365",2023-01-07 13:12:53,"21b78d31-8cc5-4f6a-af7b-5d5acb3c19f8",NA,"keep",800,0.96125,800,2023-01-07 13:14:18,2023-01-07 13:31:25,17.1301333347956
"1594",2023-01-07 18:13:03,"e57e29d2-2dc5-4c78-91a9-e1d387cae799",NA,"keep",800,0.94375,791,2023-01-07 18:15:05,2023-01-07 18:35:30,20.4285500009855
"101",2023-01-03 10:49:59,"c065058e-3024-4cc2-9cec-d94130caa202",NA,"keep",800,0.94625,800,2023-01-03 10:52:49,2023-01-03 11:09:46,16.9404666662216
"365",2023-01-09 15:31:33,"4efb6691-68b9-425a-9fc9-e6c5e425dfb3",NA,"keep",800,0.97625,800,2023-01-09 15:32:55,2023-01-09 15:52:09,19.235483332475
"1594",2023-01-12 10:23:34,"096c1639-78c2-4775-a005-f65ca23e82d5",NA,"keep",800,0.96,797,2023-01-12 10:25:02,2023-01-12 10:46:41,21.652133333683
"1594",2023-01-12 17:58:10,"23617979-4668-4313-8eb3-2833100bd8a7",NA,"keep",800,0.9525,799,2023-01-12 17:59:20,2023-01-12 18:14:22,15.0266666650772
"101",2023-01-08 11:19:47,"5a89837a-ae94-4060-aba8-9e2de34617de",NA,"keep",800,0.9575,785,2023-01-08 11:21:01,2023-01-08 11:38:43,17.7016499996185
"365",2023-01-11 10:47:42,"e7edd08e-492d-4f87-a249-a06543068fee",NA,"keep",200,0.95,200,2023-01-11 10:49:47,2023-01-11 10:55:51,6.06543333133062
"101",2023-01-13 11:04:13,"37380f90-c523-4b62-baba-9bff8de68055",NA,"keep",800,0.9725,800,2023-01-13 11:08:42,2023-01-13 11:25:44,17.0272666652997
"1594",2023-01-09 20:14:01,"2b052927-f2d0-484a-a962-f6418c5f0ef3",NA,"keep",400,0.9175,381,2023-01-09 20:15:17,2023-01-09 20:25:14,9.95654999812444
"365",2023-01-11 17:18:00,"8c30e316-34c3-46ff-97f9-aea73f3fac8b",NA,"keep",800,0.9725,800,2023-01-11 17:19:23,2023-01-11 17:38:45,19.3692166646322
"365",2023-01-11 18:40:46,"fcb11153-f658-4236-a13a-0c1d94aa6267",NA,"keep",800,0.97,800,2023-01-11 18:42:25,2023-01-11 19:02:01,19.5991333325704
"365",2023-01-11 14:02:43,"d76b8c95-e237-402d-be0f-871b33fba2aa",NA,"keep",800,0.96625,800,2023-01-11 14:03:52,2023-01-11 14:19:34,15.7046999971072
"101",2023-01-11 23:30:37,"193f649e-9b3b-4030-99dd-855a4745fe45",NA,"keep",800,0.895,800,2023-01-11 23:33:11,2023-01-11 23:48:59,15.8008166670799
"365",2023-01-11 19:52:45,"8a9b967d-5e52-43df-9228-eaffa556f162",NA,"keep",800,0.81625,790,2023-01-11 19:54:43,2023-01-11 20:19:29,24.7756333351135
"365",2023-01-11 19:45:11,"071fe815-cd74-4d49-baa8-37c14a1e5f94",NA,"keep",800,0.89625,796,2023-01-11 19:49:47,2023-01-11 20:13:28,23.6898500005404
"101",2023-01-10 17:28:57,"0d345974-a9fb-425c-888f-b35996aec6c4",NA,"keep",800,0.98375,800,2023-01-10 17:30:06,2023-01-10 17:46:35,16.4782999992371
"365",2023-01-11 19:08:01,"2a6d3396-66c0-4754-83f9-b502832428ea",NA,"keep",800,0.97875,800,2023-01-11 19:10:14,2023-01-11 19:29:35,19.3516333341598
"365",2023-01-13 21:23:28,"680a04cf-38ec-4fd2-8ce4-2ca4233d4024",NA,"exclude",800,0,0,2023-01-13 21:25:33,2023-01-13 22:14:19,48.7740833322207
"365",2023-01-09 14:06:34,"fa2dcb7e-389b-4f96-b926-8bc9033f1fbb",NA,"keep",800,0.9625,798,2023-01-09 14:08:05,2023-01-09 14:31:16,23.1883666674296
"365",2023-01-13 09:14:57,"032d7f72-23f3-4ed2-9bce-dea878921b0f",NA,"keep",800,0.94875,799,2023-01-13 09:16:42,2023-01-13 09:39:10,22.4682500004768
"1594",2023-01-08 11:02:36,"869ad4d0-5c1e-4091-8bd6-41b2217174e8",NA,"exclude",701,0.536376604850214,399,2023-01-08 11:09:43,2023-01-08 11:52:38,42.9193666656812
"365",2023-01-12 20:40:00,"6d0bcc4c-1451-4ec5-a8fa-2bb821a5ca79",NA,"keep",800,0.825,756,2023-01-12 20:42:44,2023-01-12 21:14:01,31.2804000020027
"365",2023-01-09 19:54:21,"afbe4079-b0bc-493c-a4e2-ad8075208396",NA,"keep",800,0.97375,800,2023-01-09 19:56:03,2023-01-09 20:15:05,19.0419666687648
"365",2023-01-11 10:07:38,"0f834152-89fd-443d-8006-dfe96c5b5b63",NA,"keep",800,0.97,800,2023-01-11 10:09:07,2023-01-11 10:26:44,17.6022499998411
"365",2023-01-12 12:45:48,"df46498f-5973-41fb-afbe-295638c17977",NA,"keep",800,0.98125,799,2023-01-12 12:48:52,2023-01-12 13:08:13,19.3587666670481
"365",2023-01-09 13:40:09,"8ad4391c-3de7-4b84-9a34-1948dbefabe6",NA,"keep",800,0.95,796,2023-01-09 13:42:27,2023-01-09 14:01:21,18.9058833320936
"365",2023-01-09 11:23:20,"a0e3e7ab-0c5e-400f-b5df-5087c7b2bfb9",NA,"keep",800,0.9025,794,2023-01-09 11:25:15,2023-01-09 11:50:02,24.7744833350182
"101",2023-01-08 21:12:02,"4163e94f-3439-42c7-a329-2694efd429db",NA,"keep",800,0.88125,798,2023-01-08 21:13:27,2023-01-08 21:29:55,16.462650001049
"365",2023-01-09 14:33:10,"b7a67fde-a7d2-48c3-91a4-7b1eead28246",NA,"keep",780,0.923076923076923,776,2023-01-09 14:35:14,2023-01-09 14:53:01,17.7836499969165
"365",2023-01-12 19:19:28,"77274beb-399c-4e40-80bb-354f1bba3afd",NA,"keep",800,0.96625,799,2023-01-12 19:21:16,2023-01-12 19:40:57,19.679116666317
"1594",2022-12-20 14:21:19,"46a56629-2d24-4819-ab2c-b921d98b094b",NA,"keep",800,0.97875,799,2022-12-20 14:22:56,2023-01-13 18:56:38,34833.6893833319
"365",2023-01-11 19:32:58,"324c3fcd-5705-403a-950a-76303c25c4f3",NA,"keep",800,0.85375,796,2023-01-11 19:34:32,2023-01-11 19:55:07,20.5748666644096
"365",2023-01-12 08:58:22,"50d3a0c0-849e-4e34-9e9c-2cf2e1f22b58",NA,"exclude",800,0,0,2023-01-12 09:02:38,2023-01-12 09:52:01,49.3829499999682
"365",2023-01-11 11:25:57,"ebbfa12e-dacd-4295-a3fc-4b53fe4136f2",NA,"keep",800,0.9625,799,2023-01-11 11:26:46,2023-01-11 11:41:44,14.9591333349546
"365",2023-01-11 19:36:41,"faca305d-15de-4e3d-974a-3f8416e129ef",NA,"keep",800,0.93125,787,2023-01-11 19:39:45,2023-01-11 20:04:10,24.4149166663488
"365",2023-01-11 10:57:53,"de6cf7a3-2f55-4d53-8294-73bde8106f22",NA,"keep",800,0.92125,794,2023-01-11 10:58:31,2023-01-11 11:17:50,19.3241333325704
"1594",2023-01-11 10:33:42,"a4d31787-99a1-4126-b92e-db940ae98526",NA,"keep",800,0.9625,800,2023-01-11 10:34:37,2023-01-11 10:52:04,17.4499333341916
"101",2023-01-17 22:16:06,"70670426-9b27-436f-a349-c77aea14e12b",NA,"keep",800,0.97625,800,2023-01-17 22:18:08,2023-01-17 22:35:56,17.8008666674296
"365",2023-01-15 22:51:31,"4c7fbdd2-5303-4bde-9725-c23ee203cffd",NA,"keep",800,0.95625,795,2023-01-15 22:53:00,2023-01-15 23:11:11,18.1709000031153
"365",2023-01-18 19:27:02,"2dc20c7f-fab0-4140-9bd8-8c23b55a86e1",NA,"keep",800,0.9875,800,2023-01-18 19:28:34,2023-01-18 19:46:16,17.6975000023842
"101",2023-01-15 10:37:44,"d8eedfbd-8982-48da-a4f7-a79b2c57b3af",NA,"keep",800,0.96625,800,2023-01-15 10:39:11,2023-01-15 10:54:18,15.1193333347638
"101",2023-01-20 16:27:25,"822b09df-9cc5-407e-927c-8f0e8175ca00",NA,"keep",800,0.9275,800,2023-01-20 16:28:45,2023-01-20 16:54:18,25.5587833325068
"101",2023-01-20 18:14:29,"720afc7d-f075-43e4-ae8e-f9822e19cd7a",NA,"keep",800,0.895,747,2023-01-20 19:20:21,2023-01-20 19:44:21,24.0063833355904
"101",2023-01-18 14:32:45,"4b398d7e-5fa9-4479-97e4-2c2b8097c194",NA,"exclude",800,0.43625,400,2023-01-18 14:34:17,2023-01-18 17:04:18,150.025216666857
"101",2023-01-16 15:13:03,"09e662a0-bc4e-4812-8ffb-ac4cf5f79bc6",NA,"keep",800,0.94625,799,2023-01-16 15:13:54,2023-01-16 15:31:42,17.795733332634
"365",2023-01-16 18:03:59,"169561d8-bad1-43e9-b758-be16b6800750",NA,"keep",800,0.9575,795,2023-01-16 18:05:51,2023-01-16 18:28:09,22.2878999988238
"101",2023-01-15 18:35:50,"f30576b6-c702-4b35-a335-3b0636ad8a8b",NA,"keep",800,0.8425,799,2023-01-15 18:36:53,2023-01-15 18:51:45,14.8602166652679
"365",2023-01-18 16:10:24,"7423ebfe-6175-4026-8b64-e50afe4dbb10",NA,"keep",800,0.96,795,2023-01-18 16:12:16,2023-01-18 16:33:48,21.5332833329837
"365",2023-01-22 13:53:19,"dc98d368-ec0d-486f-85a7-217b166bf141",NA,"keep",800,0.97875,798,2023-01-22 13:55:08,2023-01-22 14:18:04,22.9219666639964
"101",2023-01-24 12:18:29,"0933e32b-30d4-4c62-bb90-2144564abc7a",NA,"keep",800,0.9575,800,2023-01-24 12:20:03,2023-01-24 12:36:55,16.8668999989827
"365",2023-01-22 14:05:58,"bd102dde-3930-4702-82bd-8c86731482aa",NA,"exclude",800,0.79,798,2023-01-22 14:06:47,2023-01-22 14:20:37,13.8256000002225
"365",2023-01-24 20:55:38,"101f1844-b330-4e02-b49a-b7d49b430d2c",NA,"keep",800,0.965,800,2023-01-24 20:58:12,2023-01-24 21:16:42,18.495766667525
"365",2023-01-22 14:29:01,"a1797fd3-b195-4b96-8e88-5fcd29b9027f",NA,"keep",800,0.97875,800,2023-01-22 14:29:39,2023-01-22 14:45:51,16.2076833327611
"365",2023-01-25 22:24:12,"978d2e85-64c2-4656-bc34-3c8f6ce2c78f",NA,"keep",800,0.985,797,2023-01-25 22:25:32,2023-01-25 22:47:47,22.2466000000636
"365",2023-01-28 18:32:20,"02560ea5-a3a4-45a0-81cb-1bde1326e0d0",NA,"keep",800,0.92625,799,2023-01-28 18:36:23,2023-01-28 18:55:23,19.0004666646322
"1594",2023-01-24 12:29:10,"e2b0b39c-5461-49da-bcdd-6ecb43daa09a",NA,"keep",500,0.97,493,2023-01-24 12:30:16,2023-01-24 12:41:55,11.6462000012398
"365",2023-01-23 16:11:59,"e4d52b79-effd-447d-864a-0c672fbeeceb",NA,"keep",800,0.9125,800,2023-01-23 16:13:30,2023-01-23 16:28:35,15.074966665109
"101",2023-01-23 12:33:25,"46cb34a3-e676-4779-9418-a6603e21f0fd",NA,"keep",800,0.81625,800,2023-01-23 12:34:49,2023-01-23 12:49:31,14.6989000002543
"101",2023-01-23 13:38:23,"e8b3de5f-f563-4b94-984d-8ee034d8862d",NA,"exclude",800,0.795,796,2023-01-23 13:39:08,2023-01-23 13:57:07,17.9805333336194
"365",2023-01-22 14:06:19,"e1039c2a-d519-4e3e-bcbc-404ce2dc1ab6",NA,"keep",800,0.8975,799,2023-01-22 14:07:21,2023-01-22 14:24:02,16.6790333350499
"101",2023-01-25 19:07:21,"059eaf70-42f5-436b-b76c-838ad6c5bc37",NA,"keep",800,0.94625,799,2023-01-25 19:09:22,2023-01-25 19:28:11,18.8144166668256
"365",2023-01-24 16:28:46,"98201c3e-195b-4b01-99c0-ba9dc22171a6",NA,"exclude",800,0.79875,800,2023-01-24 16:31:20,2023-01-24 16:52:23,21.0581166664759
"101",2023-01-22 13:30:32,"0ffcdfaa-97ca-4eb1-a723-e2fb970ea170",NA,"keep",800,0.9575,800,2023-01-22 13:32:24,2023-01-22 13:49:28,17.0611833333969
"1594",2023-01-24 19:30:35,"ff107d53-24bd-4701-89f3-dbffdf5c6f2e",NA,"keep",800,0.83875,799,2023-01-24 19:31:52,2023-01-24 19:48:48,16.9214666684469
"365",2023-01-25 21:00:36,"005b79bb-3b24-4127-8bea-4968d959c745",NA,"keep",800,0.965,800,2023-01-25 21:01:58,2023-01-25 21:20:04,18.0928999980291
"365",2023-01-27 11:17:52,"eb425c1a-f5fe-4b82-89ee-d0af4e9bcd77",NA,"keep",800,0.91875,800,2023-01-27 11:19:28,2023-01-27 11:38:08,18.6668666680654
"101",2023-01-31 17:42:45,"b5962bbf-9423-441e-a6b4-4aa4ce05c9c2",NA,"keep",800,0.98875,800,2023-01-31 17:44:31,2023-01-31 18:02:43,18.1965833306313
"101",2023-02-02 19:30:07,"9dd01032-ecc0-4863-9bdb-c08ee3191584",NA,"keep",800,0.9575,800,2023-02-02 19:32:20,2023-02-02 19:50:06,17.7637833356857
"101",2023-01-31 18:03:14,"70c16e12-874c-4167-a8d6-3f881aec051c",NA,"keep",800,0.93875,786,2023-01-31 18:04:39,2023-01-31 18:21:06,16.4540833353996
"101",2023-02-04 17:33:10,"ff90b3c4-ae62-4dd0-b855-cfaafdecf18b",NA,"keep",800,0.9425,799,2023-02-04 17:34:34,2023-02-04 17:52:15,17.6707999984423
"1594",2023-01-29 19:54:52,"d652f142-76ea-4881-8d1a-f7cec916b976",NA,"keep",800,0.97,799,2023-01-29 19:56:18,2023-01-29 20:13:07,16.8128666679064
"358",2023-02-06 18:34:50,"9c76c978-50e5-4625-abe1-7adfcf758f91",NA,"keep",800,0.9275,788,2023-02-06 18:36:08,2023-02-06 19:01:28,25.3391833305359
"358",2023-02-06 18:11:46,"ac2b73e3-903b-4bfa-be82-f04796ad689f",NA,"keep",800,0.90625,785,2023-02-06 18:14:12,2023-02-06 18:36:57,22.7398333311081
"358",2023-02-06 20:35:25,"77a7ce6c-fd7f-436b-a5bc-1f7abea78e24",NA,"keep",800,0.86375,740,2023-02-06 20:37:31,2023-02-06 21:01:53,24.3674666682879
"358",2023-02-08 17:07:26,"03713a66-d812-4222-af72-322a1c4950a5",NA,"keep",800,0.91625,788,2023-02-08 17:08:11,2023-02-08 17:32:56,24.7462833325068
"1879",2023-02-08 10:06:31,"67e03d21-9ac6-411c-a545-a73bacb99071",NA,"exclude",800,0.5,800,2023-02-08 10:07:34,2023-02-08 10:15:46,8.19903333584468
"101",2023-03-04 17:59:06,"a5b11a5a-1208-4769-ae6f-b53eb9793c1c",NA,"keep",800,0.89875,800,2023-03-04 18:02:58,2023-03-04 18:18:01,15.0483666658401
"1594",2023-02-27 19:23:48,"bd7dda5b-7ac0-4901-a00f-e6109d22c3b6",NA,"keep",800,0.87,788,2023-02-27 19:25:30,2023-02-27 19:41:51,16.3389333327611
"1594",2023-03-11 18:49:07,"23341612-6fe8-47fc-8cb5-38ef277c70e0",NA,"keep",800,0.945,798,2023-03-11 18:51:09,2023-03-11 19:11:12,20.0556666692098
"1594",2023-03-16 12:51:10,"e9aeb192-1af1-4b6b-a8ad-f52ad7290f7f",NA,"keep",300,0.896666666666667,291,2023-03-16 12:52:46,2023-03-16 13:01:20,8.56505000193914
"1594",2023-03-16 20:40:34,"21e60c3c-8ab4-4019-9321-02333c48e291",NA,"keep",700,0.964285714285714,697,2023-03-16 20:41:39,2023-03-16 20:59:27,17.8041333317757
"1594",2023-03-17 21:14:54,"60b4384b-d963-4350-82c7-e56605d14d23",NA,"keep",800,0.97125,791,2023-03-17 21:16:52,2023-03-17 21:45:24,28.5371000011762
"1594",2023-03-17 20:26:46,"7c0ed8fd-0852-4b09-b6f6-c4626b872283",NA,"keep",788,0.878172588832487,786,2023-03-17 20:27:34,2023-03-17 20:46:25,18.850116666158
"1594",2023-03-17 17:08:27,"8b901d20-8916-4a4f-aeac-7905aa77459d",NA,"exclude",171,0.508771929824561,94,2023-03-17 17:10:33,2023-03-17 17:18:11,7.6316499988238
"1594",2023-03-16 19:51:08,"f4baa2f9-83fd-4596-be2a-88c018bddd28",NA,"keep",800,0.96125,800,2023-03-16 19:54:29,2023-03-16 20:16:21,21.8764166673025
"1594",2023-03-17 13:34:28,"2298a021-0754-4da3-9120-f6f39a40f61c",NA,"exclude",800,0.7775,699,2023-03-17 13:36:24,2023-03-17 14:01:25,25.0309999982516
"1594",2023-03-16 15:28:11,"2566cd90-11a0-4994-8337-03ac071ea8bf",NA,"keep",800,0.955,800,2023-03-16 15:29:39,2023-03-16 15:45:43,16.0704166690509
"1594",2023-03-17 08:27:06,"20c76505-69f0-4748-9e01-b38da446828d",NA,"keep",101,0.96039603960396,98,2023-03-17 08:33:23,2023-03-17 08:38:53,5.51448333660761
"1594",2023-03-16 20:45:49,"b8c25404-2f64-4b96-b0ee-a3bdb634c766",NA,"keep",800,0.9775,798,2023-03-16 20:47:10,2023-03-16 21:05:53,18.7053666671117
"1594",2023-03-16 11:15:35,"3cc04917-6c65-4386-b097-4bfe812528f7",NA,"keep",800,0.97375,796,2023-03-16 11:18:12,2023-03-16 11:39:20,21.1348833322525
"1594",2023-03-17 18:38:54,"0b8828ef-ebfc-4566-a62c-a5cff4008c45",NA,"keep",800,0.9875,799,2023-03-17 18:40:22,2023-03-17 19:03:47,23.4236833333969
"1594",2023-03-18 16:17:16,"d837c848-9076-4c7e-bc23-8f70f98648fa",NA,"keep",500,0.924,500,2023-03-18 16:18:31,2023-03-18 16:28:29,9.97324999968211
"1594",2023-03-16 11:20:13,"52334e66-6132-4813-9730-5797528a7bc2",NA,"keep",800,0.97125,800,2023-03-16 11:22:11,2023-03-16 11:39:11,17.0070833365122
"1594",2023-03-16 22:36:21,"eb9a5589-ff99-49b3-a516-33a4dd91afd7",NA,"keep",100,0.95,100,2023-03-16 22:37:15,2023-03-16 22:39:01,1.78253333171209
"1594",2023-03-17 08:51:43,"ad78e614-4f14-4632-9762-1e59badae0d8",NA,"keep",800,0.9725,800,2023-03-17 13:00:28,2023-03-17 13:16:31,16.0602333307266
"1594",2023-03-17 12:28:52,"291c5898-6100-4421-8ae8-33371e0d6e0d",NA,"exclude",800,0.7425,796,2023-03-17 12:30:13,2023-03-17 12:48:51,18.6377999981244
"1594",2023-03-18 10:43:49,"d3b7b22d-d4d2-4c67-a20a-dda93cb8bab2",NA,"keep",212,0.966981132075472,212,2023-03-18 10:44:53,2023-03-18 10:48:24,3.51961666742961
"1594",2023-03-17 10:35:10,"18b7fd72-8890-4a35-9fb5-ce6b029fd02a",NA,"exclude",120,0.75,119,2023-03-17 10:36:33,2023-03-17 10:39:41,3.13511666456858
"1594",2023-03-16 20:51:31,"9620e05d-51cd-4989-9d39-6f5fe9b631b3",NA,"keep",800,0.945,800,2023-03-16 20:52:49,2023-03-16 21:07:51,15.0360500017802
"1594",2023-03-16 20:45:41,"58c7868d-e61b-4bf0-a025-6cba17eceaa9",NA,"keep",500,0.946,499,2023-03-16 20:46:57,2023-03-16 20:56:22,9.41866666475932
"1594",2023-03-16 21:26:24,"09271862-7c4d-4a95-a5d2-921b9912e2f2",NA,"keep",100,0.97,100,2023-03-16 21:27:18,2023-03-16 21:29:15,1.95260000228882
"1594",2023-03-17 09:05:57,"a784148f-ab21-43c8-9749-847acc75ae7e",NA,"keep",800,0.95875,798,2023-03-17 09:08:43,2023-03-17 09:28:45,20.0244166652362
"1594",2023-03-17 09:21:49,"0c22ed60-f4f0-418e-9ed8-8d5970925577",NA,"keep",800,0.95,795,2023-03-17 09:23:17,2023-03-17 09:47:30,24.2234833359718
"1594",2023-03-17 21:00:56,"41280b38-7566-4062-9e07-75a8b60ac8d3",NA,"keep",800,0.98375,800,2023-03-17 21:02:07,2023-03-17 21:17:49,15.707116663456
"1594",2023-03-18 09:49:26,"c0884521-c11a-4424-92f6-cf59e14140d1",NA,"keep",600,0.958333333333333,599,2023-03-18 09:50:13,2023-03-18 10:02:46,12.535366666317
"1594",2023-03-17 18:33:07,"25d6128b-1f54-45c6-ad61-572ef1ce534c",NA,"keep",800,0.95375,800,2023-03-17 18:34:28,2023-03-17 18:50:41,16.2121333320936
"1594",2023-03-16 11:55:20,"bba44ff1-fa27-416f-bbbd-258d90083d4d",NA,"keep",800,0.98,800,2023-03-16 11:56:24,2023-03-16 12:13:21,16.9608000000318
"1594",2023-03-16 21:02:51,"9c6b8a2e-33e1-447c-80fb-a8d6b2fa4790",NA,"keep",400,0.95,400,2023-03-16 21:04:21,2023-03-16 21:12:57,8.60286666552226
"1594",2023-03-18 20:06:34,"77c6ca6d-2b72-4b9a-8f38-7933815f08af",NA,"keep",800,0.945,800,2023-03-18 20:08:10,2023-03-18 20:25:36,17.4431499997775
"1594",2023-03-16 20:57:29,"6ad6710c-271f-4a1d-b6c9-673860329613",NA,"keep",800,0.855,705,2023-03-16 20:58:29,2023-03-16 21:19:47,21.3114333311717
"1594",2023-03-16 22:42:02,"5a6656ca-387b-4b7a-bbc2-8b061c454844",NA,"keep",648,0.942901234567901,648,2023-03-16 22:43:34,2023-03-16 22:58:11,14.6041833321253
"1594",2023-03-18 18:00:04,"9a32dea1-c55e-44bb-9dd9-6ed70ca76437",NA,"keep",800,0.90125,796,2023-03-18 18:02:31,2023-03-18 18:23:21,20.8383833328883
"1594",2023-03-16 21:10:12,"b5baa752-7177-46c1-9ec4-7344f119ea48",NA,"keep",800,0.965,799,2023-03-16 21:11:27,2023-03-16 21:28:46,17.3257166663806
"1594",2023-03-16 21:02:50,"5f7084a4-c882-4b8d-a54d-882e4246f4ce",NA,"keep",700,0.97,700,2023-03-16 21:03:44,2023-03-16 21:18:28,14.7319333314896
"1594",2023-03-17 11:06:56,"20ee2f06-7817-4b76-a2e9-2c769d64c2e1",NA,"keep",800,0.97375,797,2023-03-17 11:08:18,2023-03-17 11:28:01,19.7051833351453
"1594",2023-03-17 06:12:11,"7b34c0ad-f21f-488c-9c1c-434bdb6a541a",NA,"keep",800,0.955,794,2023-03-17 06:13:35,2023-03-17 06:35:34,21.9934333324432
"1594",2023-03-17 06:31:26,"ebbf9f7f-d2c5-49b0-b1be-4b33f225cfbf",NA,"keep",800,0.9025,800,2023-03-17 06:32:43,2023-03-17 06:47:41,14.9618000030518
"1594",2023-03-17 18:31:23,"11bb14a2-2742-4af3-958a-015021aea360",NA,"keep",700,0.935714285714286,699,2023-03-17 18:32:35,2023-03-17 18:47:21,14.7633666674296
"1594",2023-03-16 20:57:48,"a03d0c62-bd75-4f1d-8914-0893776ff971",NA,"keep",800,0.89,799,2023-03-16 20:58:58,2023-03-16 21:13:57,14.9828999996185
"1594",2023-03-17 08:10:04,"d2659ab3-8028-420c-a9c4-7a116abc8936",NA,"keep",800,0.96375,799,2023-03-17 08:11:29,2023-03-17 08:32:25,20.946749997139
"1594",2023-03-17 09:42:02,"cd1b4b0f-c770-4b74-9c83-c89b32b2938a",NA,"keep",800,0.97375,800,2023-03-17 09:43:30,2023-03-17 10:02:25,18.9104666670163
"1594",2023-03-17 10:04:56,"c210a321-a4b6-463a-b4d1-80078ea53798",NA,"keep",800,0.99125,799,2023-03-17 10:06:19,2023-03-17 10:28:36,22.2683333357175
"1594",2023-03-17 15:27:49,"958c6360-ab47-4e14-a1d9-dc3d44b0b82e",NA,"keep",800,0.93375,793,2023-03-17 15:30:21,2023-03-17 15:48:24,18.0505333344142
"1594",2023-03-18 18:37:29,"a9a87229-30aa-4506-ae1f-a24f78204ac9",NA,"keep",800,0.8725,799,2023-03-18 18:38:57,2023-03-18 18:53:09,14.1984500010808
"1594",2023-03-17 19:12:12,"9fdbe2bf-2b9d-490a-834d-06476d4999a1",NA,"keep",600,0.956666666666667,599,2023-03-17 19:14:11,2023-03-17 19:30:08,15.9475999991099
"1594",2023-03-22 08:55:50,"978f5703-2f8e-4f81-9326-42ff301b5bea",NA,"keep",800,0.89,799,2023-03-22 08:57:05,2023-03-22 09:14:23,17.2912499984105
"1594",2023-03-22 07:32:40,"458d2a61-cb83-4996-a38c-ec64ccb5e7a1",NA,"keep",800,0.9725,799,2023-03-22 07:33:36,2023-03-22 07:51:09,17.5586000005404
"1594",2023-03-21 16:37:02,"302062e6-8e5c-4652-88cf-5b6c4efb0779",NA,"exclude",800,0.48625,400,2023-03-21 16:41:32,2023-03-21 17:17:59,36.4472000002861
"1594",2023-03-22 09:57:21,"a1e25db2-0783-4c30-9d6c-5535ca0c5d37",NA,"keep",800,0.94625,800,2023-03-22 09:58:14,2023-03-22 10:12:47,14.5608166694641
"1594",2023-03-19 15:39:44,"476781fa-851e-4a89-87ca-ebb70281b86c",NA,"keep",800,0.9475,798,2023-03-19 15:41:39,2023-03-19 15:58:40,17.0158833344777
"1594",2023-03-22 09:28:14,"1e0185f4-4381-45ec-b2ac-dbd27258d898",NA,"keep",800,0.9525,796,2023-03-22 09:29:58,2023-03-22 09:48:19,18.3370500008265
"1594",2023-03-21 19:28:31,"064f6887-8ea2-43fa-b180-4d39cbac240f",NA,"keep",800,0.9725,800,2023-03-21 19:29:19,2023-03-21 19:50:34,21.257216668129
"1594",2023-03-20 10:26:02,"f5781cf2-5b12-4c28-ad3b-0b90b98ef31c",NA,"keep",800,0.97,800,2023-03-20 10:27:13,2023-03-20 10:43:10,15.9528166651726
"1594",2023-03-21 17:43:10,"85f7d29e-8097-4bd7-a1ce-460594d8ea91",NA,"keep",100,0.98,100,2023-03-21 17:43:57,2023-03-21 17:45:56,1.98303333123525
"1594",2023-03-19 21:27:14,"532bfb39-8cd9-49a6-bfe0-04a6c6f36502",NA,"keep",800,0.9325,800,2023-03-19 21:28:58,2023-03-19 21:45:43,16.755049999555
"1594",2023-03-22 11:01:15,"090f1b2c-ca82-41fb-891c-7db7062ed13e",NA,"exclude",800,0.66875,552,2023-03-22 11:02:43,2023-03-22 11:32:44,30.0232166687647
"1594",2023-03-19 21:58:58,"3ffd43e0-ba4c-45db-9b7c-a40aef3f4ed9",NA,"keep",800,0.92875,799,2023-03-19 22:00:16,2023-03-19 22:19:21,19.0739666660627
"1594",2023-03-20 11:37:03,"88e404cb-b4b3-4cf4-921b-22c49d5b3329",NA,"keep",800,0.94875,799,2023-03-20 11:39:03,2023-03-20 11:59:22,20.3241166671117
"1594",2023-03-22 10:07:33,"7bc51567-dd56-4da1-ba54-26848593cd8f",NA,"keep",772,0.86139896373057,744,2023-03-22 10:08:56,2023-03-22 10:33:21,24.4174833337466
"1594",2023-03-22 10:00:31,"c25353f4-7bb9-4ae4-9772-f881848d879a",NA,"exclude",800,0.54625,798,2023-03-22 10:01:15,2023-03-22 10:10:36,9.3413833340009
"1594",2023-03-22 09:50:22,"dbb3acc2-3405-43bd-a3e1-9d2944720d72",NA,"keep",200,0.94,195,2023-03-22 09:51:24,2023-03-22 09:56:41,5.29305000305176
"1594",2023-03-22 11:12:46,"1880bb36-8150-4b07-b36b-6aa609396235",NA,"keep",800,0.97875,796,2023-03-22 11:14:15,2023-03-22 11:33:44,19.4706166664759
