"url_lab","timestamp","uuid","url_special_code","keep","n_trials","correct.y","n_answered","start","end","study_length"
"2051",2022-12-19 14:01:27,"b1bf589a-a377-44d5-9536-68541ad74f60",NA,"keep",800,0.9625,798,2022-12-19 14:03:00,2022-12-19 14:22:14,19.2371666669846
"2051",2022-12-19 10:27:37,"d254d1e9-40c3-46ad-8c17-4254261dad56",NA,"keep",600,0.938333333333333,600,2022-12-19 10:28:19,2022-12-19 10:39:51,11.5342500011126
"2051",2022-12-19 05:10:36,"88d42d90-3842-4710-b434-8084ce041409",NA,"keep",800,0.925,792,2022-12-19 05:13:17,2022-12-19 05:33:30,20.2308166662852
"2051",2022-12-19 18:23:01,"f4fcd63f-0d98-4b27-8033-1b1da9ae25d9",NA,"keep",200,0.91,200,2022-12-19 18:23:45,2022-12-19 18:28:46,5.00913333495458
"2051",2022-12-19 08:39:41,"f56536fa-39f4-49ab-9658-9af86eed3768",NA,"keep",800,0.9275,799,2022-12-19 08:42:16,2022-12-19 09:00:47,18.5090833346049
"2051",2022-12-19 08:32:31,"335c7e2d-8ecd-4715-9056-2e35708df0a9",NA,"keep",800,0.95,799,2022-12-19 08:35:35,2022-12-19 08:55:01,19.4280999978383
"2051",2022-12-20 17:18:36,"89cb9546-21e3-4141-b169-aec90ec3ba64",NA,"keep",100,0.91,100,2022-12-20 17:20:09,2022-12-20 17:22:04,1.92833333412806
"2051",2022-12-19 05:10:53,"1cf600a4-74c7-4907-ae71-35d85be668ad",NA,"keep",800,0.9025,796,2022-12-19 05:13:36,2022-12-19 05:35:33,21.9495333353678
"2051",2022-12-20 17:40:34,"c19d0a10-1d4b-459f-b2e3-c3a882676f6a",NA,"keep",500,0.948,500,2022-12-20 17:41:08,2022-12-20 17:52:07,10.9927666664124
"2051",2022-12-19 08:38:36,"1e59edeb-977f-492a-b7a6-03f73895f0bb",NA,"exclude",800,0.78,697,2022-12-19 08:39:36,2022-12-19 08:58:58,19.3585666696231
"2051",2022-12-19 18:40:34,"1f1565f5-ab1b-4cae-b328-3c8af2f6e28d",NA,"keep",200,0.905,200,2022-12-19 18:41:19,2022-12-19 18:46:13,4.8934999982516
"2051",2022-12-19 12:50:33,"b0dc8a78-5eba-4146-adad-f4856b00e81d",NA,"keep",300,0.953333333333333,300,2022-12-19 12:51:20,2022-12-19 12:57:36,6.27608333428701
"2051",2022-12-19 09:31:32,"45b76b9f-0d95-4692-a217-0860bde4dd6b",NA,"keep",500,0.96,499,2022-12-19 09:32:22,2022-12-19 09:42:10,9.79963333209356
"2051",2022-12-19 08:32:51,"f3fb66cf-adfb-4ef0-a8ab-bfdb42d89869",NA,"keep",800,0.92,800,2022-12-19 08:34:45,2022-12-19 08:51:55,17.1523166656494
"2051",2022-12-19 05:10:32,"6fcc90ba-edaa-4c51-8efd-664af88a18c6",NA,"keep",100,0.97,100,2022-12-19 05:12:37,2022-12-19 05:14:35,1.96778333187103
"2051",2022-12-19 09:09:33,"0ca5a835-38b5-43f1-b31e-d9e2b6765684",NA,"keep",300,0.923333333333333,299,2022-12-19 09:11:49,2022-12-19 09:19:07,7.30655000209808
"2051",2022-12-19 16:23:30,"1a56be23-ee4f-4176-b3aa-e338e69c325f",NA,"exclude",800,0.56875,477,2022-12-19 16:26:22,2022-12-19 16:55:57,29.5768333315849
"2051",2022-12-19 05:36:06,"6f7bc790-19a5-441c-9c60-0ae2c9fe2a7f",NA,"keep",800,0.93125,800,2022-12-19 05:36:54,2022-12-19 05:53:24,16.4911666671435
"2051",2022-12-19 10:23:32,"a640f599-9060-4864-b2fb-c55cbffa705a",NA,"keep",100,0.96,100,2022-12-19 10:24:33,2022-12-19 10:26:23,1.84104999701182
"2051",2022-12-19 08:47:16,"f5b68350-bea5-4c8a-a195-b0be1ac68fac",NA,"keep",800,0.945,799,2022-12-19 08:48:49,2022-12-19 09:04:06,15.2801500002543
"2051",2022-12-19 08:38:32,"49f074ff-83ad-4019-8bf1-1e79c85fd39d",NA,"keep",800,0.95875,795,2022-12-19 08:40:49,2022-12-19 09:01:54,21.0857499996821
"2051",2022-12-19 09:51:56,"ba64ca9e-1b58-408a-bb0b-ab0bc67b2c56",NA,"keep",500,0.954,500,2022-12-19 09:52:39,2022-12-19 10:03:02,10.3766166687012
"2051",2022-12-19 08:32:20,"32cd86df-9093-4ac7-a2c1-0629de130329",NA,"keep",800,0.9475,796,2022-12-19 08:34:20,2022-12-19 08:52:27,18.1122500022252
"2051",2022-12-19 09:30:03,"7f61965d-4b11-4ebd-9c55-03d5a5404a76",NA,"keep",500,0.922,500,2022-12-19 09:30:47,2022-12-19 09:40:21,9.56226666371028
"2051",2022-12-19 05:19:36,"8aac1c0d-b920-4a4e-88f6-dd87fdfbeeb7",NA,"keep",800,0.95375,800,2022-12-19 05:20:17,2022-12-19 05:36:36,16.307450000445
"2051",2022-12-19 09:20:33,"a0f384f2-fa9f-474f-84ea-10bb6e51090b",NA,"keep",300,0.94,299,2022-12-19 09:21:36,2022-12-19 09:27:56,6.32368333339691
"2051",2022-12-19 12:14:45,"9a54cf0d-4027-495d-9b82-d168c60bffc9",NA,"keep",200,0.95,200,2022-12-19 12:15:31,2022-12-19 12:19:36,4.08994999726613
"2051",2022-12-19 13:56:45,"b10c2456-f519-4d2d-9a7d-be58f86811d3",NA,"keep",162,0.944444444444444,161,2022-12-19 13:57:31,2022-12-19 14:01:22,3.84830000003179
"2051",2022-12-19 10:08:39,"b8d9ac7b-f5d5-44ef-81f1-285f28b504a8",NA,"keep",500,0.948,500,2022-12-19 10:09:54,2022-12-19 10:19:46,9.85711666345596
"2051",2022-12-20 15:43:34,"760972eb-a917-4236-a72a-680dab168dab",NA,"keep",300,0.96,300,2022-12-20 15:44:38,2022-12-20 15:51:08,6.4988000035286
"2051",2022-12-19 05:10:52,"7328f45a-7b03-438c-b426-fd6c84d5341d",NA,"keep",800,0.90125,800,2022-12-19 05:13:19,2022-12-19 05:30:29,17.1693833351135
"2051",2022-12-19 09:02:24,"7ba5dd14-d8b5-4905-aae2-3d07d1cf633f",NA,"keep",500,0.878,500,2022-12-19 09:05:39,2022-12-19 09:17:25,11.7764333327611
"2051",2022-12-20 17:03:31,"0316503e-96af-40bf-8034-7ce8702c1655",NA,"keep",400,0.9525,400,2022-12-20 17:04:20,2022-12-20 17:13:54,9.56451666752497
"2051",2022-12-31 18:42:56,"5f95f100-41a8-45ce-b862-ca33de108b04",NA,"keep",800,0.88375,800,2022-12-31 18:44:44,2022-12-31 19:03:23,18.6440333326658
"2051",2023-02-03 18:15:29,"03636142-d449-4676-8951-cd0d8344af6a",NA,"exclude",800,0.705,796,2023-02-03 18:17:09,2023-02-03 18:40:31,23.360333331426
"1574",2023-02-08 10:15:50,"d1a81b2c-ac44-49d6-864a-29e4906f5f28",NA,"keep",800,0.855,789,2023-02-08 10:17:06,2023-02-08 10:35:21,18.243833331267
"1574",2023-02-08 10:17:04,"8b9c027a-7809-49a3-88c3-7096377f130f",NA,"keep",800,0.93625,793,2023-02-08 10:19:43,2023-02-08 10:41:14,21.5255833307902
"1574",2023-02-08 10:20:18,"a6c0ccf3-d2a6-4821-bb1e-a3fb59912964",NA,"keep",800,0.90375,768,2023-02-08 10:22:41,2023-02-08 10:43:08,20.444683333238
"1574",2023-02-08 12:51:21,"9d5045f1-fa0d-43fa-a424-54ef3ce3c8d2",NA,"keep",800,0.885,800,2023-02-08 12:52:54,2023-02-08 13:10:01,17.1101333340009
"1574",2023-03-01 08:22:41,"d93217f7-bc9f-41e1-b48b-3bba919681f9",NA,"keep",121,0.942148760330578,120,2023-03-01 08:24:42,2023-03-01 08:27:52,3.16729999780655
"1574",2023-03-01 07:58:18,"44a94f78-8ff0-44d2-94df-eb440962b1eb",NA,"keep",600,0.923333333333333,588,2023-03-01 08:00:08,2023-03-01 08:13:40,13.5217000007629
"1574",2023-03-01 21:57:37,"a298f0d3-5359-476c-a909-3d9184dc10e8",NA,"keep",800,0.9025,780,2023-03-01 21:59:46,2023-03-01 22:20:43,20.9556000034014
"1574",2023-03-04 15:13:50,"e911e388-5122-4a9e-8779-2f83382ef673",NA,"keep",800,0.91875,799,2023-03-04 15:14:59,2023-03-04 15:32:52,17.8934833327929
"1574",2023-03-01 08:07:52,"5fefdd58-55f2-4880-95db-b2e0e47c741e",NA,"keep",800,0.81875,741,2023-03-01 08:10:11,2023-03-01 08:37:19,27.1321333328883
"1574",2023-03-01 14:28:00,"09e7d6d4-16ef-4b36-b6f6-ef7988b4145b",NA,"keep",800,0.9475,799,2023-03-01 14:29:38,2023-03-01 14:46:01,16.3717333356539
"1574",2023-03-01 07:41:13,"0817438f-a767-45bd-bf09-1d8cf880e0e5",NA,"keep",800,0.92,795,2023-03-01 07:42:12,2023-03-01 08:00:52,18.6654500007629
"1574",2023-03-01 08:44:35,"0e9435a3-2a0d-430d-be93-6afeb794df8a",NA,"keep",800,0.91625,777,2023-03-01 08:46:26,2023-03-01 09:10:44,24.3093499978383
