"word_combo","nl_cue","nl_target","type","cue_type","target_type","nl_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"terugminnaar","terug","minnaar","unrelated","word","word",0.140482101791352,-0.213378580902381,0.545810071260673,0.172600299504254,10,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"terugterugkeer","terug","terugkeer","related","word","word",0.39021336512899,0.330563977300276,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"teruguurst","terug","uurst","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tesbydood","tesby","dood","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tesbyopgerechtden","tesby","opgerechtden","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tevredentimer","tevreden","timer","unrelated","word","word",0.0927007920072927,-1.01642061422133,0.642970588752033,0.371219242496999,3,3,4,0,0.75,4,4,0,1,FALSE,FALSE,FALSE
"tevredenvasdenoe","tevreden","vasdenoe","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tevredenvrolijk","tevreden","vrolijk","related","word","word",0.304988937419548,-0.397791486430571,0.527816011242369,0.373222280768314,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"theffamipers","thef","famipers","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"theftimer","thef","timer","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"theranaarprotokaan","theranaar","protokaan","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"theranaaruitverkoop","theranaar","uitverkoop","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"therapiearm","therapie","arm","unrelated","word","word",0.0726011471885072,-0.616583913782808,0.170717980254502,0.0696953235903441,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"therapiebehandeling","therapie","behandeling","related","word","word",0.669761513295828,-0.231541045156465,0.667094939946952,0.272340368810436,6,6,6,0,1,5,6,0,0.833333333333333,FALSE,FALSE,FALSE
"therapiepolagoot","therapie","polagoot","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tickethaszer","ticket","haszer","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ticketpaspoort","ticket","paspoort","related","word","word",0.583865326739905,-0.582939811577469,0.441185264638924,0.254718431301779,3,3,3,0,1,1,3,0,0.333333333333333,FALSE,FALSE,FALSE
"ticketverbergen","ticket","verbergen","unrelated","word","word",0.11415505768646,0.240451561111833,1.71850100246883,0.49608850818901,12,12,12,0,1,11,12,0,0.916666666666667,FALSE,FALSE,FALSE
"tielothelikopter","tielot","helikopter","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tielotpanieuwsle","tielot","panieuwsle","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tiener-opgewonden","tiener-","opgewonden","unrelated","word","word",NA,0.839100316628974,0.843535917653178,0.596469967546979,2,2,2,0,1,1,2,0,0.5,FALSE,FALSE,FALSE
"tiener-pertern","tiener-","pertern","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tiener-puber","tiener-","puber","related","word","word",NA,-0.55237207757709,0.306308928732549,0.176847542458923,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"tilcesgedicht","tilces","gedicht","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tilceskinson","tilces","kinson","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toclubadviseren","toclub","adviseren","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toclubvuurlyse","toclub","vuurlyse","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toekomstkauwen","toekomst","kauwen","unrelated","word","word",0.0526206421262909,-0.408023495539023,0.669249716152731,0.185616474436799,13,13,13,0,1,13,13,0,1,FALSE,FALSE,FALSE
"toekomstparachael","toekomst","parachael","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toekomstverleden","toekomst","verleden","related","word","word",0.470316357534295,0.127066681814916,1.84284943764099,0.696531616533329,7,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"toelaatmingdwarje","toelaatming","dwarje","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toelaatmingoktober","toelaatming","oktober","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toenachtgebruikelijk","toenacht","gebruikelijk","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toenachtkilman","toenacht","kilman","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toenemendoneska","toenemen","doneska","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toenemenverminderen","toenemen","verminderen","related","word","word",0.604323358067357,-0.390204654132419,0.607524587539827,0.303762293769913,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"toenemenzondag","toenemen","zondag","unrelated","word","word",0.0775747707073062,-0.551560284353061,0.350697984135669,0.202475575544988,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"toepassenbegraafplaats","toepassen","begraafplaats","unrelated","word","word",0.124181877596264,-0.11091472832823,0.382768249742616,0.156264483601268,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"toepassenegs","toepassen","egs","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toepassengebruiken","toepassen","gebruiken","related","word","word",0.448783475257125,-0.150108366903258,1.12288567217559,0.648298345099753,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"toernooiboom","toernooi","boom","unrelated","word","word",0.12435156891498,1.39747536891205,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"toernooiconsein","toernooi","consein","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toernooiwedstrijd","toernooi","wedstrijd","related","word","word",0.576965670420996,-1.0386360220608,0.336341194178381,0.237829139195915,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"toespraakantbeelden","toespraak","antbeelden","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toespraakkaart","toespraak","kaart","unrelated","word","word",0.0802477077972102,-0.725813376188762,0.393211643056682,0.113510423983635,12,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"toespraakpreek","toespraak","preek","related","word","word",0.534444558957891,-0.427168059569897,0.383644403863438,0.191822201931719,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"toestaanlaten","toestaan","laten","related","word","word",0.297860898443158,-0.482796571355928,0.384585490232713,0.222040536312281,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"toestaanlpt","toestaan","lpt","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toestaanzeil","toestaan","zeil","unrelated","word","word",0.0789636416565181,0.0492413271778363,0.546768366358344,0.315676863501362,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"toestemmingcynisch","toestemming","cynisch","unrelated","word","word",0.0229250517392318,0.188472025636874,0.618980601361145,0.437685380645393,2,2,3,0,0.666666666666667,3,3,0,1,FALSE,FALSE,FALSE
"toestemminggoedkeuring","toestemming","goedkeuring","related","word","word",0.681733745075358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toestemmingwetenseerd","toestemming","wetenseerd","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toestufiwe","toestu","fiwe","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toestuziekte","toestu","ziekte","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toetjeeigenaar","toetje","eigenaar","unrelated","word","word",0.0537025797302478,-0.420473056839478,1.03667506101635,0.312569291537276,11,11,11,0,1,11,11,0,1,FALSE,FALSE,FALSE
"toetjesleu","toetje","sleu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toetjetaart","toetje","taart","related","word","word",0.568045999803125,-0.826332129888756,0.348934476942924,0.123366967418061,8,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"toetsrator","toets","rator","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toetsslot","toets","slot","related","word","word",0.210990225619195,-0.608799903286351,0.713024798134594,0.291091154896789,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"toetsverwoesting","toets","verwoesting","unrelated","word","word",0.0795938444967772,-0.444595663069259,0.332113286699048,0.14852557705799,5,5,5,0,1,4,5,0,0.8,FALSE,FALSE,FALSE
"toevallighandeving","toevallig","handeving","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toevalligopzettelijk","toevallig","opzettelijk","related","word","word",0.184270827569116,-0.823487368785168,0.339566544667929,0.107380369834396,10,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"toevalligterugkeer","toevallig","terugkeer","unrelated","word","word",0.0192671728957278,-0.27999265462463,0.977010369455246,0.308957806508118,10,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"toevluchtsoordschuilplaats","toevluchtsoord","schuilplaats","related","word","word",0.477259419299235,-0.000365351685501836,0.509489064411929,0.360263172386064,2,2,2,0,1,1,2,0,0.5,FALSE,FALSE,FALSE
"toevluchtsoordtelevisie","toevluchtsoord","televisie","unrelated","word","word",0.0752504825170944,-0.378670735914175,0.409570012535371,0.154802913948314,7,7,8,0,0.875,7,8,0,0.875,FALSE,FALSE,FALSE
"toevluchtsoordverdrie","toevluchtsoord","verdrie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toffaarrat","toffaar","rat","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toffaarvazo","toffaar","vazo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tograbediende","togra","bediende","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tografoem","togra","foem","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toiletverbinding","toilet","verbinding","unrelated","word","word",0.0762596901143212,-0.615682370880982,0.384204186613178,0.192102093306589,4,4,4,0,1,3,3,1,1,FALSE,FALSE,FALSE
"toiletvicaden","toilet","vicaden","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toiletwasbak","toilet","wasbak","related","word","word",0.566319145117929,-0.313988622458524,0.207052725128567,0.119541946589424,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"tolabevel","tola","bevel","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tolastum","tola","stum","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toligdbeschiktigen","toligd","beschiktigen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toligdontbijt","toligd","ontbijt","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tonijncomputer","tonijn","computer","unrelated","word","word",0.11564936311386,-0.221464107190563,0.677506574046695,0.3911586029036,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"tonijnkreeft","tonijn","kreeft","related","word","word",0.536059575769607,-0.922100636977512,0.241389436034368,0.120694718017184,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"tonijnletje","tonijn","letje","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"torenaanvaarden","toren","aanvaarden","unrelated","word","word",0.0979670607791947,-0.643459482078508,0.155932041901916,0.0779660209509582,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"torenatmoskof","toren","atmoskof","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"torengebouw","toren","gebouw","related","word","word",0.433919317813978,-0.426925810694083,0.728296902923901,0.325704276548081,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"torg osberdaanongetijn","torg osberdaan","ongetijn","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"torg osberdaanvrolijk","torg osberdaan","vrolijk","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tosesapperloed","toses","apperloed","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tosesgerechtigheid","toses","gerechtigheid","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toskpislaat","tosk","pislaat","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toskvoortzetten","tosk","voortzetten","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"totaalcompleet","totaal","compleet","related","word","word",0.648564188756017,-0.0819848728791536,0.818259408978166,0.472422290040488,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"totaalhucy","totaal","hucy","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"totaalserveerster","totaal","serveerster","unrelated","word","word",0.129194528459086,-0.584868250129622,0.111584803641153,0.0789023713320283,2,2,3,0,0.666666666666667,3,3,0,1,FALSE,FALSE,FALSE
"touaaldeel","touaal","deel","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"touaalzene","touaal","zene","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tourconcert","tour","concert","related","word","word",0.440754822382742,-0.714776737283458,0.296073213242838,0.17093794936559,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"tourflaschotter","tour","flaschotter","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tourschepsel","tour","schepsel","unrelated","word","word",0.0578148689017066,-0.055754754879071,0.516751187605684,0.172250395868561,9,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"traageffecford","traag","effecford","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"traagregering","traag","regering","unrelated","word","word",0.101619780574667,-0.16999283994879,0.395480655009722,0.197740327504861,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"traagsnel","traag","snel","related","word","word",0.523722843614691,-0.379690950691863,0.468869719012671,0.191415261237195,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"traasharad","traas","harad","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"traasmatroos","traas","matroos","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"traaspolagoot","traas","polagoot","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"traaswens","traas","wens","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"traheiddokaren","traheid","dokaren","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"traheidgeluid","traheid","geluid","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"traiwvissen","traiw","vissen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"traiwvligheid","traiw","vligheid","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"traopeidizic","traope","idizic","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"traopeteam","traope","team","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trasbegrijpen","tras","begrijpen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"traszeman","tras","zeman","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tregkregisdoek","tregk","regisdoek","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tregkrome","tregk","rome","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"treinbus","trein","bus","related","word","word",0.7496048822628,-0.885160749851599,0.260148384481128,0.086716128160376,9,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"treindriehoek","trein","driehoek","unrelated","word","word",0.131158082881712,-0.513936756160661,0.384604783320484,0.157014245294812,6,6,6,1,1,6,6,1,1,FALSE,FALSE,FALSE
"treinoverhaalven","trein","overhaalven","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tremselingbatalgrid","tremseling","batalgrid","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tremselinggisteren","tremseling","gisteren","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"triendprodecupoerd","triend","prodecupoerd","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"triendvangen","triend","vangen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"triesttragisch","triest","tragisch","related","word","word",0.591725601862592,-0.090124537872649,0.944701281612466,0.38567268321731,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"triestverifieplaats","triest","verifieplaats","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"triestzender","triest","zender","unrelated","word","word",0.135411835689579,-0.488235596698678,0.138402567643338,0.0978653941142342,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"trijnjemarketing","trijnje","marketing","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trijnjevietname","trijnje","vietname","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trinsdadigeronlangs","trinsdadiger","onlangs","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trinsdadigerschanlair","trinsdadiger","schanlair","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trixonelektriciteit","trixon","elektriciteit","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trixonxeer","trixon","xeer","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trofeemedaille","trofee","medaille","related","word","word",0.517203002125039,0.752928995343924,1.7351394043609,1.0017832021893,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"trofeeontvoeren","trofee","ontvoeren","unrelated","word","word",0.0794376141883472,0.127454823950091,1.22898615504934,0.614493077524672,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"trofeeprostratie","trofee","prostratie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"troglyolouw","trogly","olouw","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"troglypet","trogly","pet","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"troituniversiriyah","troit","universiriyah","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"troitvechter","troit","vechter","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trombodenappartement","tromboden","appartement","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trombodenklompaline","tromboden","klompaline","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trotsbargofploots","trots","bargofploots","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trotsheroïne","trots","heroïne","unrelated","word","word",0.0789688806160034,-0.58657355554424,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"trotskalkoen","trots","kalkoen","unrelated","word","word",0.131569432844302,-0.571033388259221,0.56969280627054,0.254774368222709,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"trotsnieken","trots","nieken","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trotsopgewonden","trots","opgewonden","related","word","word",0.316837112004304,-0.174522094826641,0.970414685663243,0.485207342831622,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"trotswaardigheid","trots","waardigheid","related","word","word",0.375620478474631,-0.430363064994673,0.798849154225121,0.301936599590565,7,8,8,0,1,6,8,0,0.75,FALSE,FALSE,FALSE
"trouwelektriciteit","trouw","elektriciteit","unrelated","word","word",0.0862036119439444,-0.272351083797279,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"trouwtoewijding","trouw","toewijding","related","word","word",0.554009714313202,-0.423175552966245,0.398021163906047,0.178000475795501,5,5,5,0,1,4,5,0,0.8,FALSE,FALSE,FALSE
"trouwxim","trouw","xim","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trucaanwijzen","truc","aanwijzen","unrelated","word","word",0.148230140680195,0.764075337014174,1.41559620644371,0.707798103221853,4,4,4,0,1,3,4,0,0.75,FALSE,FALSE,FALSE
"trucgrap","truc","grap","related","word","word",0.486906290964762,-0.552800603331428,0.50478130061644,0.159625863021011,10,10,11,0,0.909090909090909,8,11,0,0.727272727272727,FALSE,FALSE,FALSE
"trucmutalent","truc","mutalent","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trupondertekenen","trup","ondertekenen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trupshannado","trup","shannado","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tuhebmilhood","tuheb","milhood","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tuhebpijn","tuheb","pijn","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tumorgezag","tumor","gezag","unrelated","word","word",0.0855086136777738,-0.260826460145449,0.599494546098657,0.346118337567772,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"tumorkanker","tumor","kanker","related","word","word",0.609462126160157,-0.755064626671705,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"tumorlaza","tumor","laza","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tweegenootlijk","twee","genootlijk","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tweepaard","twee","paard","unrelated","word","word",0.143803675846902,-0.912563691149086,0.0261355373430392,0.0184806156852172,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"tweevier","twee","vier","related","word","word",0.782812707667147,0.737502885222652,2.02931682503861,1.17162661520708,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"twijanenglaroe","twijanen","glaroe","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"twijanenontwikkeling","twijanen","ontwikkeling","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"twijfelenkwart","twijfelen","kwart","unrelated","word","word",0.0772117836594728,-0.50984006222589,0.680640150103243,0.304391528769302,5,5,5,0,1,4,5,0,0.8,FALSE,FALSE,FALSE
"twijfelenopgerechtden","twijfelen","opgerechtden","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
