"word_combo","no_cue","no_target","type","cue_type","target_type","no_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"åpenleveldig","åpenle","veldig","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apeperiode","ape","periode","unrelated","word","word",0.135540153693444,-0.808774673783963,0.062719684528634,0.0443495142440781,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"apeutaksiminerad","ape","utaksiminerad","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"åpnebotø","åpne","botø","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"åpnelag","åpne","lag","unrelated","word","word",0.101106469661132,-0.314754196701802,0.478517667707502,0.213999606685726,5,5,6,0,0.833333333333333,6,6,0,1,FALSE,FALSE,FALSE
"åpnelukke","åpne","lukke","related","word","word",0.597004456950253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"åpninginepet","åpning","inepet","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"åpninglukning","åpning","lukning","related","word","word",NA,0.186214896816026,1.28862291789447,0.644311458947233,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"åpningstatue","åpning","statue","unrelated","word","word",0.111206959375386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apoteblanding","apote","blanding","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apotelofson","apote","lofson","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"åpsjonbedrageri","åpsjon","bedrageri","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"åpsjonwhis","åpsjon","whis","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apvisstlukt","apvisst","lukt","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apvisstskjeam","apvisst","skjeam","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arenainnkaps","arena","innkaps","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arenaslagmark","arena","slagmark","related","word","word",0.346936012846041,0.119307978842641,0.70996439378065,0.502020637243294,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"arenaundervise","arena","undervise","unrelated","word","word",0.135031648452916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arherskelfaktisk","arherskel","faktisk","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arherskelmåast","arherskel","måast","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"århundrejær","århundre","jær","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"århundremotsetning","århundre","motsetning","unrelated","word","word",0.119260152302211,-0.653380009754973,0.205925249725595,0.145611140498501,2,2,2,0,1,1,2,0,0.5,FALSE,FALSE,FALSE
"århundretiår","århundre","tiår","related","word","word",0.443152182703942,0.0216156012438822,0.75614835452505,0.534677629067712,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"armnealternazepam","armne","alternazepam","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"armnebåt","armne","båt","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"armtighengistillhet","armtig","hengistillhet","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"armtigmel","armtig","mel","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arrangereadministraskjegg","arrangere","administraskjegg","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arrangereorganisere","arrangere","organisere","related","word","word",0.394363968254665,-0.820745756817773,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"arrangereprogram","arrangere","program","unrelated","word","word",0.12934909797783,-0.76234066537033,0.153294925665693,0.0885048665984913,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"årsafraspake","årsafras","pake","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"årsafrassamurai","årsafras","samurai","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"årsakenbegrunnelse","årsaken","begrunnelse","related","word","word",0.317987766135328,-0.585901661668973,0.170576008734047,0.0984821045598942,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"årsakenelektrisitet","årsaken","elektrisitet","unrelated","word","word",0.146079373870644,-0.6330039591596,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"årsakensnotig","årsaken","snotig","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arsekertsonde","arsekert","sonde","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arsekerttaletikken","arsekert","taletikken","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arsenorhen","arse","norhen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arseost","arse","ost","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"årsøstrefinansiering","årsøstre","finansiering","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"årsøstrenewter","årsøstre","newter","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"artikkelånd","artikkel","ånd","unrelated","word","word",0.110281305058973,0.239284698721798,1.42780878832888,0.582900496944545,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"artikkelavis","artikkel","avis","related","word","word",0.440669206844719,-1.0044569907623,0.00584038477228707,0.00412977567722284,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"artikkelsmhy","artikkel","smhy","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"artistsgerelude","artistsgere","lude","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"artistsgeremekanisk","artistsgere","mekanisk","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arvarve","arv","arve","related","word","word",0.564359739968298,-0.347962630220347,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"arvjuli","arv","juli","unrelated","word","word",0.0706052159695955,-0.398442057311056,0.263633091708588,0.131816545854294,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"arvsideving","arv","sideving","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"asebehandling","ase","behandling","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aseblokge","ase","blokge","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"askehilse på","aske","hilse på","unrelated","word","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"askemillinikk","aske","millinikk","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"askestøv","aske","støv","related","word","word",0.398328013832715,-0.0711967727697955,0.652164640411457,0.37652743069751,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"asmabuss","asma","buss","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"asmatyrke","asma","tyrke","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aspirinkita","aspirin","kita","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aspirinmorfin","aspirin","morfin","related","word","word",0.47637444963566,-0.491587979408725,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"aspirinsirklingsbane","aspirin","sirklingsbane","unrelated","word","word",NA,NA,NA,NA,NA,1,1,0,1,1,1,0,1,FALSE,FALSE,NA
"astearbeider","aste","arbeider","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"asteziell","aste","ziell","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"astronautargers","astronaut","argers","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"astronautkomme","astronaut","komme","unrelated","word","word",0.146468603655083,-0.532508706723983,0.571090778869529,0.329719414912035,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"astronautpilot","astronaut","pilot","related","word","word",0.366514765873178,-0.620137533879548,0.322354513060964,0.227939062131495,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"astrosofamannstrisitet","astrosofa","mannstrisitet","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"astrosofatvist","astrosofa","tvist","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atkaiskents","atkaisk","ents","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atkaiskskole","atkaisk","skole","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atomferdigsønn","atomferdig","sønn","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atomferdigsul","atomferdig","sul","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atomiskherlighet","atomisk","herlighet","unrelated","word","word",0.138226742157619,-0.790969207425757,0.192086845403479,0.110901391901485,3,3,4,0,0.75,4,4,0,1,FALSE,FALSE,FALSE
"atomiskmarisiko","atomisk","marisiko","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atomisknukleær","atomisk","nukleær","related","word","word",0.525068696341673,-0.108567992619852,0.899779789997672,0.449889894998836,4,4,5,0,0.8,5,5,0,1,FALSE,FALSE,FALSE
"attrakbeidgarasje","attrakbeid","garasje","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"attrakbeidhelmsmeter","attrakbeid","helmsmeter","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"attraktivtassiswood","attraktivt","assiswood","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"attraktivtsjarmerende","attraktivt","sjarmerende","related","word","word",0.328769340229884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"attraktivtvev","attraktivt","vev","unrelated","word","word",0.110886428044985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"augdrikne","aug","drikne","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"augrike","aug","rike","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"auksjonsalg","auksjon","salg","related","word","word",0.346108268579545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"auksjonteori","auksjon","teori","unrelated","word","word",0.12011393393315,-0.767275410069397,0.541806285574124,0.242303137036081,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"auksjonys","auksjon","ys","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"autografdepremier","autograf","depremier","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"autograffotograf","autograf","fotograf","related","word","word",0.593320512245831,-0.526617403031245,0.413457810958298,0.292358821863158,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"autografsubjekt","autograf","subjekt","unrelated","word","word",0.0582315834866104,-0.390153554230164,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"autopsianalyse","autopsi","analyse","related","word","word",NA,0.784067922229791,2.02806241754432,1.43405668811518,2,2,2,0,1,1,2,0,0.5,FALSE,FALSE,FALSE
"autopsisterkt","autopsi","sterkt","unrelated","word","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"autopsiumoter","autopsi","umoter","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"autotrondyr","autotron","dyr","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"autotronskildne","autotron","skildne","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"av og tilbrik","av og til","brik","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"av og tildel","av og til","del","unrelated","word","word",NA,-0.108068827785341,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"av og tilsjelden","av og til","sjelden","related","word","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"av seg selvallping","av seg selv","allping","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"av seg selvfrivillig","av seg selv","frivillig","related","word","word",NA,-0.247212645678508,0.896024962044607,0.400714544933682,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"av seg selvsport","av seg selv","sport","unrelated","word","word",NA,-0.396948901504435,0.747108526849762,0.431343309090575,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"avbryteblåmerke","avbryte","blåmerke","unrelated","word","word",0.0441782181239563,0.078452730697953,0.722214375256368,0.361107187628184,4,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"avbrytecelbi","avbryte","celbi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avbryteforstyrre","avbryte","forstyrre","related","word","word",0.545441181587862,-0.910547001044989,0.177357650812156,0.0724059577447493,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"avdeabsurd","avde","absurd","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avdematemasjons","avde","matemasjons","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avfallforbruke","avfall","forbruke","related","word","word",0.371984528305299,-0.279523107233519,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"avfallrettsak","avfall","rettsak","unrelated","word","word",0.110719794180122,-0.528247813152571,0.0676123908447221,0.0478091800585383,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"avfallsperl","avfall","sperl","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avgiftkerme","avgiftker","me","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avgiftkertenåring","avgiftker","tenåring","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avkegararisk","avke","gararisk","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avkeutvendig","avke","utvendig","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avkjørsmidfulltid","avkjørs","midfulltid","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avkjørsmisil","avkjørs","misil","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avspilånd","avspil","ånd","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avspilhøt inn","avspil","høt inn","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avstandarkitekt","avstand","arkitekt","unrelated","word","word",0.0704096120681104,-0.278286896645663,0.435379396178064,0.307859723426413,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"avstandhastighet","avstand","hastighet","related","word","word",0.299585741892773,-0.433825129261113,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"avstandstripte","avstand","stripte","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avstimtebåtfør","avstimte","båtfør","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avstimteuteksaminering","avstimte","uteksaminering","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avtrekkeraktivere","avtrekker","aktivere","related","word","word",0.233345825981668,-0.501454390489813,0.339551637097632,0.169775818548816,4,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"avtrekkeralternativ","avtrekker","alternativ","unrelated","word","word",0.0651161391178632,-0.767256340861278,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"avtrekkerforgistre","avtrekker","forgistre","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avvikfeil","avvik","feil","related","word","word",0.171062637146144,-1.10143824492949,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"avvikost","avvik","ost","unrelated","word","word",0.115295302641803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avvikverdsre","avvik","verdsre","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"awakgjerde","awak","gjerde","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"awakmitem","awak","mitem","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"babybarn","baby","barn","related","word","word",0.423244908485776,-0.616323232008364,0.0782563987811047,0.0553356302493578,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"babymenuskikkelig","baby","menuskikkelig","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"babyrusmiddel","baby","rusmiddel","unrelated","word","word",0.11524584816314,-0.48117454676871,0.156659785165043,0.0700603857939096,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"badiosaft","badio","saft","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"badioviks","badio","viks","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bærnehadeheroin","bærnehade","heroin","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bærnehademastur","bærnehade","mastur","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bagerbarnski","bager","barnski","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bagerkreft","bager","kreft","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"balanseflamme","balanse","flamme","unrelated","word","word",0.107765106149435,-0.722627876324176,0.262519315007478,0.107173061565547,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"balanseharmoni","balanse","harmoni","related","word","word",0.3658013572636,-0.699876850267826,0.266695849681245,0.119270009840866,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"balansepasskan","balanse","passkan","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bålefonling","båle","fonling","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bålehåndkle","båle","håndkle","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"balieflyplass","balie","flyplass","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"balieinproctor","balie","inproctor","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bananbynz","banan","bynz","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bananjage","banan","jage","unrelated","word","word",0.0960591607864735,0.388035141874886,1.11249276539359,0.556246382696794,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"bananjordbær","banan","jordbær","related","word","word",0.472306245819767,-0.978002168817235,0.13437915357382,0.095020410742157,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"banderaskelselåne","banderaskelse","låne","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banderaskelsetelkost","banderaskelse","telkost","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bankmannærlighet","bankmann","ærlighet","unrelated","word","word",0.145920048793308,-0.473154461614936,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"bankmannetkoted","bankmann","etkoted","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bankmanninvestor","bankmann","investor","related","word","word",0.362523949890475,-0.301675495117712,0.564065242450514,0.398854357968393,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"banktjenesterfinansiell","banktjenester","finansiell","related","word","word",0.290556645303386,0.148068312190518,1.49817456527988,1.05936939451061,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"banktjenesterflate","banktjenester","flate","unrelated","word","word",0.13734862687266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banktjenestertrigrinlys","banktjenester","trigrinlys","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"barehovedkvarter","bare","hovedkvarter","unrelated","word","word",0.0688188713014108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"barenylig","bare","nylig","related","word","word",0.153763833671277,-0.946091317221027,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"barewist","bare","wist","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"barlokkedusere","bar","lokkedusere","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"barnaken","bar","naken","related","word","word",0.166727757780478,-0.785346061721644,0.262391301671574,0.107120800340008,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"barnebarnårk","barnebarn","årk","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"barnebarnbuss","barnebarn","buss","unrelated","word","word",0.0699407624398076,-0.580286598398746,0.170455990062552,0.120530586467097,2,2,3,0,0.666666666666667,3,3,0,1,FALSE,FALSE,FALSE
"barnebarnnevø","barnebarn","nevø","related","word","word",0.250424475715941,-0.0327999713289001,0.750573210781042,0.306420230169333,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"barnederlag","bar","nederlag","unrelated","word","word",0.0847410563148474,1.06613172237724,1.46882964853479,1.0386194048868,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"barnehjembegrunnelse","barnehjem","begrunnelse","unrelated","word","word",0.0953456449970372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"barnehjeminformadrass","barnehjem","informadrass","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"barnehjemkloster","barnehjem","kloster","related","word","word",0.387236457697654,-0.321967831375122,0.909091458577317,0.524864198327603,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"barnepikedemonstrasjon","barnepike","demonstrasjon","unrelated","word","word",0.114667783205821,-0.387323423922039,NA,NA,1,1,1,0,1,0,0,1,NA,FALSE,FALSE,FALSE
"barnepikehushjelp","barnepike","hushjelp","related","word","word",0.411477216723262,-0.190061950376382,0.506638290829664,0.358247371054418,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"barnepikestå sjeg","barnepike","stå sjeg","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"barneskininrettsmere","barneskin","inrettsmere","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"barneskinskade","barneskin","skade","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"baronbegrenssomhet","baron","begrenssomhet","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
